======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-28 11:18:29
Log file: logs/simulation_20260228_111829.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7400.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 1000 GeV  →  3H/η = 7.22e-08
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7400.0...
  V'(0) = 1.6066e-06
  V'(VEV) = 7.2925e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.6066e-06
  V'(1e0)   = 1.6066e+04
  V'(1e5)   = -9.9981e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 2.1249e+03 and 2.2355e+03
  Barrier top at: 2.1539e+03
  Escape point: 2.3693e+03
  V'(escape) = -8.3211e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7400_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_1000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7400_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_1000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 50000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 1.2166e+03)
Overdamped mode: DISABLED (η = 1000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 7.22e-08
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=50000.0, interval=50)
Step 0/50000 | t=0.00e+00 | T=7400.0 | a=1.000000 | H=2.41e-05 | 4.4 steps/s | 229.29 ms/step | ETA: 191.1 min
Step 35100/50000 | t=3.51e+00 | T=7399.4 | a=1.000084 | H=2.41e-05 | 10.0 steps/s | 100.22 ms/step | ETA: 24.9 min
Step 35150/50000 | t=3.52e+00 | T=7399.4 | a=1.000085 | H=2.41e-05 | 10.0 steps/s | 100.23 ms/step | ETA: 24.8 min
Step 35200/50000 | t=3.52e+00 | T=7399.4 | a=1.000085 | H=2.41e-05 | 10.0 steps/s | 100.27 ms/step | ETA: 24.7 min
Step 35250/50000 | t=3.52e+00 | T=7399.4 | a=1.000085 | H=2.41e-05 | 10.0 steps/s | 100.29 ms/step | ETA: 24.7 min
Step 35300/50000 | t=3.53e+00 | T=7399.4 | a=1.000085 | H=2.41e-05 | 10.0 steps/s | 100.30 ms/step | ETA: 24.6 min
Step 35350/50000 | t=3.54e+00 | T=7399.4 | a=1.000085 | H=2.41e-05 | 10.0 steps/s | 100.32 ms/step | ETA: 24.5 min
Step 35400/50000 | t=3.54e+00 | T=7399.4 | a=1.000085 | H=2.41e-05 | 10.0 steps/s | 100.33 ms/step | ETA: 24.4 min
Step 35450/50000 | t=3.54e+00 | T=7399.4 | a=1.000085 | H=2.41e-05 | 10.0 steps/s | 100.33 ms/step | ETA: 24.3 min
Step 35500/50000 | t=3.55e+00 | T=7399.4 | a=1.000085 | H=2.41e-05 | 10.0 steps/s | 100.34 ms/step | ETA: 24.2 min
Step 35550/50000 | t=3.56e+00 | T=7399.4 | a=1.000086 | H=2.41e-05 | 10.0 steps/s | 100.35 ms/step | ETA: 24.2 min
Step 35600/50000 | t=3.56e+00 | T=7399.4 | a=1.000086 | H=2.41e-05 | 10.0 steps/s | 100.42 ms/step | ETA: 24.1 min
Step 35650/50000 | t=3.56e+00 | T=7399.4 | a=1.000086 | H=2.41e-05 | 10.0 steps/s | 100.42 ms/step | ETA: 24.0 min
Step 35700/50000 | t=3.57e+00 | T=7399.4 | a=1.000086 | H=2.41e-05 | 10.0 steps/s | 100.43 ms/step | ETA: 23.9 min
Step 35750/50000 | t=3.58e+00 | T=7399.4 | a=1.000086 | H=2.41e-05 | 10.0 steps/s | 100.44 ms/step | ETA: 23.9 min
Step 35800/50000 | t=3.58e+00 | T=7399.4 | a=1.000086 | H=2.41e-05 | 10.0 steps/s | 100.46 ms/step | ETA: 23.8 min
Step 35850/50000 | t=3.58e+00 | T=7399.4 | a=1.000086 | H=2.41e-05 | 10.0 steps/s | 100.46 ms/step | ETA: 23.7 min
Step 35900/50000 | t=3.59e+00 | T=7399.4 | a=1.000086 | H=2.41e-05 | 10.0 steps/s | 100.49 ms/step | ETA: 23.6 min
Step 35950/50000 | t=3.60e+00 | T=7399.4 | a=1.000086 | H=2.41e-05 | 10.0 steps/s | 100.50 ms/step | ETA: 23.5 min
Step 36000/50000 | t=3.60e+00 | T=7399.4 | a=1.000087 | H=2.41e-05 | 9.9 steps/s | 100.50 ms/step | ETA: 23.5 min
Step 36050/50000 | t=3.60e+00 | T=7399.4 | a=1.000087 | H=2.41e-05 | 9.9 steps/s | 100.51 ms/step | ETA: 23.4 min
Step 36100/50000 | t=3.61e+00 | T=7399.4 | a=1.000087 | H=2.41e-05 | 9.9 steps/s | 100.58 ms/step | ETA: 23.3 min
Step 36150/50000 | t=3.62e+00 | T=7399.4 | a=1.000087 | H=2.41e-05 | 9.9 steps/s | 100.58 ms/step | ETA: 23.2 min
Step 36200/50000 | t=3.62e+00 | T=7399.4 | a=1.000087 | H=2.41e-05 | 9.9 steps/s | 100.59 ms/step | ETA: 23.1 min
Step 36250/50000 | t=3.62e+00 | T=7399.4 | a=1.000087 | H=2.41e-05 | 9.9 steps/s | 100.60 ms/step | ETA: 23.1 min
Step 36300/50000 | t=3.63e+00 | T=7399.4 | a=1.000087 | H=2.41e-05 | 9.9 steps/s | 100.62 ms/step | ETA: 23.0 min
Step 36350/50000 | t=3.63e+00 | T=7399.4 | a=1.000087 | H=2.41e-05 | 9.9 steps/s | 100.63 ms/step | ETA: 22.9 min
Step 36400/50000 | t=3.64e+00 | T=7399.4 | a=1.000088 | H=2.41e-05 | 9.9 steps/s | 100.63 ms/step | ETA: 22.8 min
Step 36450/50000 | t=3.65e+00 | T=7399.4 | a=1.000088 | H=2.41e-05 | 9.9 steps/s | 100.64 ms/step | ETA: 22.7 min
Step 36500/50000 | t=3.65e+00 | T=7399.4 | a=1.000088 | H=2.41e-05 | 9.9 steps/s | 100.65 ms/step | ETA: 22.6 min
Step 36550/50000 | t=3.65e+00 | T=7399.3 | a=1.000088 | H=2.41e-05 | 9.9 steps/s | 100.66 ms/step | ETA: 22.6 min
Step 36600/50000 | t=3.66e+00 | T=7399.3 | a=1.000088 | H=2.41e-05 | 9.9 steps/s | 100.72 ms/step | ETA: 22.5 min
Step 36650/50000 | t=3.67e+00 | T=7399.3 | a=1.000088 | H=2.41e-05 | 9.9 steps/s | 100.74 ms/step | ETA: 22.4 min
Step 36700/50000 | t=3.67e+00 | T=7399.3 | a=1.000088 | H=2.41e-05 | 9.9 steps/s | 100.75 ms/step | ETA: 22.3 min
Step 36750/50000 | t=3.67e+00 | T=7399.3 | a=1.000088 | H=2.41e-05 | 9.9 steps/s | 100.76 ms/step | ETA: 22.3 min
Step 36800/50000 | t=3.68e+00 | T=7399.3 | a=1.000089 | H=2.41e-05 | 9.9 steps/s | 100.76 ms/step | ETA: 22.2 min
Step 36850/50000 | t=3.69e+00 | T=7399.3 | a=1.000089 | H=2.41e-05 | 9.9 steps/s | 100.77 ms/step | ETA: 22.1 min
Step 36900/50000 | t=3.69e+00 | T=7399.3 | a=1.000089 | H=2.41e-05 | 9.9 steps/s | 100.78 ms/step | ETA: 22.0 min
Step 36950/50000 | t=3.69e+00 | T=7399.3 | a=1.000089 | H=2.41e-05 | 9.9 steps/s | 100.78 ms/step | ETA: 21.9 min
Step 37000/50000 | t=3.70e+00 | T=7399.3 | a=1.000089 | H=2.41e-05 | 9.9 steps/s | 100.79 ms/step | ETA: 21.8 min
Step 37050/50000 | t=3.71e+00 | T=7399.3 | a=1.000089 | H=2.41e-05 | 9.9 steps/s | 100.80 ms/step | ETA: 21.8 min
Step 37100/50000 | t=3.71e+00 | T=7399.3 | a=1.000089 | H=2.41e-05 | 9.9 steps/s | 100.86 ms/step | ETA: 21.7 min
Step 37150/50000 | t=3.71e+00 | T=7399.3 | a=1.000089 | H=2.41e-05 | 9.9 steps/s | 100.87 ms/step | ETA: 21.6 min
Step 37200/50000 | t=3.72e+00 | T=7399.3 | a=1.000089 | H=2.41e-05 | 9.9 steps/s | 100.88 ms/step | ETA: 21.5 min
Step 37250/50000 | t=3.73e+00 | T=7399.3 | a=1.000090 | H=2.41e-05 | 9.9 steps/s | 100.88 ms/step | ETA: 21.4 min
Step 37300/50000 | t=3.73e+00 | T=7399.3 | a=1.000090 | H=2.41e-05 | 9.9 steps/s | 100.89 ms/step | ETA: 21.4 min
Step 37350/50000 | t=3.73e+00 | T=7399.3 | a=1.000090 | H=2.41e-05 | 9.9 steps/s | 100.89 ms/step | ETA: 21.3 min
Step 37400/50000 | t=3.74e+00 | T=7399.3 | a=1.000090 | H=2.41e-05 | 9.9 steps/s | 100.91 ms/step | ETA: 21.2 min
Step 37450/50000 | t=3.75e+00 | T=7399.3 | a=1.000090 | H=2.41e-05 | 9.9 steps/s | 100.92 ms/step | ETA: 21.1 min
Step 37500/50000 | t=3.75e+00 | T=7399.3 | a=1.000090 | H=2.41e-05 | 9.9 steps/s | 100.93 ms/step | ETA: 21.0 min
Step 37550/50000 | t=3.75e+00 | T=7399.3 | a=1.000090 | H=2.41e-05 | 9.9 steps/s | 100.94 ms/step | ETA: 20.9 min
Step 37600/50000 | t=3.76e+00 | T=7399.3 | a=1.000090 | H=2.41e-05 | 9.9 steps/s | 101.00 ms/step | ETA: 20.9 min
Step 37650/50000 | t=3.77e+00 | T=7399.3 | a=1.000091 | H=2.41e-05 | 9.9 steps/s | 101.00 ms/step | ETA: 20.8 min
Step 37700/50000 | t=3.77e+00 | T=7399.3 | a=1.000091 | H=2.41e-05 | 9.9 steps/s | 101.01 ms/step | ETA: 20.7 min
Step 37750/50000 | t=3.77e+00 | T=7399.3 | a=1.000091 | H=2.41e-05 | 9.9 steps/s | 101.03 ms/step | ETA: 20.6 min
Step 37800/50000 | t=3.78e+00 | T=7399.3 | a=1.000091 | H=2.41e-05 | 9.9 steps/s | 101.04 ms/step | ETA: 20.5 min
Step 37850/50000 | t=3.79e+00 | T=7399.3 | a=1.000091 | H=2.41e-05 | 9.9 steps/s | 101.04 ms/step | ETA: 20.5 min
Step 37900/50000 | t=3.79e+00 | T=7399.3 | a=1.000091 | H=2.41e-05 | 9.9 steps/s | 101.05 ms/step | ETA: 20.4 min
Step 37950/50000 | t=3.79e+00 | T=7399.3 | a=1.000091 | H=2.41e-05 | 9.9 steps/s | 101.06 ms/step | ETA: 20.3 min
Step 38000/50000 | t=3.80e+00 | T=7399.3 | a=1.000091 | H=2.41e-05 | 9.9 steps/s | 101.06 ms/step | ETA: 20.2 min
Step 38050/50000 | t=3.81e+00 | T=7399.3 | a=1.000092 | H=2.41e-05 | 9.9 steps/s | 101.06 ms/step | ETA: 20.1 min
Step 38100/50000 | t=3.81e+00 | T=7399.3 | a=1.000092 | H=2.41e-05 | 9.9 steps/s | 101.13 ms/step | ETA: 20.1 min
Step 38150/50000 | t=3.81e+00 | T=7399.3 | a=1.000092 | H=2.41e-05 | 9.9 steps/s | 101.13 ms/step | ETA: 20.0 min
Step 38200/50000 | t=3.82e+00 | T=7399.3 | a=1.000092 | H=2.41e-05 | 9.9 steps/s | 101.14 ms/step | ETA: 19.9 min
Step 38250/50000 | t=3.83e+00 | T=7399.3 | a=1.000092 | H=2.41e-05 | 9.9 steps/s | 101.15 ms/step | ETA: 19.8 min
Step 38300/50000 | t=3.83e+00 | T=7399.3 | a=1.000092 | H=2.41e-05 | 9.9 steps/s | 101.16 ms/step | ETA: 19.7 min
Step 38350/50000 | t=3.83e+00 | T=7399.3 | a=1.000092 | H=2.41e-05 | 9.9 steps/s | 101.17 ms/step | ETA: 19.6 min
Step 38400/50000 | t=3.84e+00 | T=7399.3 | a=1.000092 | H=2.41e-05 | 9.9 steps/s | 101.19 ms/step | ETA: 19.6 min
Step 38450/50000 | t=3.85e+00 | T=7399.3 | a=1.000093 | H=2.41e-05 | 9.9 steps/s | 101.21 ms/step | ETA: 19.5 min
Step 38500/50000 | t=3.85e+00 | T=7399.3 | a=1.000093 | H=2.41e-05 | 9.9 steps/s | 101.24 ms/step | ETA: 19.4 min
Step 38550/50000 | t=3.85e+00 | T=7399.3 | a=1.000093 | H=2.41e-05 | 9.9 steps/s | 101.25 ms/step | ETA: 19.3 min
Step 38600/50000 | t=3.86e+00 | T=7399.3 | a=1.000093 | H=2.41e-05 | 9.9 steps/s | 101.31 ms/step | ETA: 19.2 min
Step 38650/50000 | t=3.87e+00 | T=7399.3 | a=1.000093 | H=2.41e-05 | 9.9 steps/s | 101.33 ms/step | ETA: 19.2 min
Step 38700/50000 | t=3.87e+00 | T=7399.3 | a=1.000093 | H=2.41e-05 | 9.9 steps/s | 101.34 ms/step | ETA: 19.1 min
Step 38750/50000 | t=3.88e+00 | T=7399.3 | a=1.000093 | H=2.41e-05 | 9.9 steps/s | 101.36 ms/step | ETA: 19.0 min
Step 38800/50000 | t=3.88e+00 | T=7399.3 | a=1.000093 | H=2.41e-05 | 9.9 steps/s | 101.37 ms/step | ETA: 18.9 min
Step 38850/50000 | t=3.88e+00 | T=7399.3 | a=1.000093 | H=2.41e-05 | 9.9 steps/s | 101.38 ms/step | ETA: 18.8 min
Step 38900/50000 | t=3.89e+00 | T=7399.3 | a=1.000094 | H=2.41e-05 | 9.9 steps/s | 101.39 ms/step | ETA: 18.8 min
Step 38950/50000 | t=3.90e+00 | T=7399.3 | a=1.000094 | H=2.41e-05 | 9.9 steps/s | 101.39 ms/step | ETA: 18.7 min
Step 39000/50000 | t=3.90e+00 | T=7399.3 | a=1.000094 | H=2.41e-05 | 9.9 steps/s | 101.41 ms/step | ETA: 18.6 min
Step 39050/50000 | t=3.90e+00 | T=7399.3 | a=1.000094 | H=2.41e-05 | 9.9 steps/s | 101.41 ms/step | ETA: 18.5 min
Step 39100/50000 | t=3.91e+00 | T=7399.3 | a=1.000094 | H=2.41e-05 | 9.9 steps/s | 101.47 ms/step | ETA: 18.4 min
Step 39150/50000 | t=3.92e+00 | T=7399.3 | a=1.000094 | H=2.41e-05 | 9.9 steps/s | 101.48 ms/step | ETA: 18.4 min
Step 39200/50000 | t=3.92e+00 | T=7399.3 | a=1.000094 | H=2.41e-05 | 9.9 steps/s | 101.48 ms/step | ETA: 18.3 min
Step 39250/50000 | t=3.92e+00 | T=7399.3 | a=1.000094 | H=2.41e-05 | 9.9 steps/s | 101.49 ms/step | ETA: 18.2 min
Step 39300/50000 | t=3.93e+00 | T=7399.3 | a=1.000095 | H=2.41e-05 | 9.9 steps/s | 101.49 ms/step | ETA: 18.1 min
Step 39350/50000 | t=3.94e+00 | T=7399.3 | a=1.000095 | H=2.41e-05 | 9.9 steps/s | 101.50 ms/step | ETA: 18.0 min
Step 39400/50000 | t=3.94e+00 | T=7399.3 | a=1.000095 | H=2.41e-05 | 9.9 steps/s | 101.50 ms/step | ETA: 17.9 min
Step 39450/50000 | t=3.94e+00 | T=7399.3 | a=1.000095 | H=2.41e-05 | 9.9 steps/s | 101.51 ms/step | ETA: 17.8 min
Step 39500/50000 | t=3.95e+00 | T=7399.3 | a=1.000095 | H=2.41e-05 | 9.9 steps/s | 101.52 ms/step | ETA: 17.8 min
Step 39550/50000 | t=3.96e+00 | T=7399.3 | a=1.000095 | H=2.41e-05 | 9.8 steps/s | 101.52 ms/step | ETA: 17.7 min
Step 39600/50000 | t=3.96e+00 | T=7399.3 | a=1.000095 | H=2.41e-05 | 9.8 steps/s | 101.58 ms/step | ETA: 17.6 min
Step 39650/50000 | t=3.96e+00 | T=7399.3 | a=1.000095 | H=2.41e-05 | 9.8 steps/s | 101.59 ms/step | ETA: 17.5 min
Step 39700/50000 | t=3.97e+00 | T=7399.3 | a=1.000096 | H=2.41e-05 | 9.8 steps/s | 101.59 ms/step | ETA: 17.4 min
Step 39750/50000 | t=3.98e+00 | T=7399.3 | a=1.000096 | H=2.41e-05 | 9.8 steps/s | 101.60 ms/step | ETA: 17.4 min
Step 39800/50000 | t=3.98e+00 | T=7399.3 | a=1.000096 | H=2.41e-05 | 9.8 steps/s | 101.60 ms/step | ETA: 17.3 min
Step 39850/50000 | t=3.98e+00 | T=7399.3 | a=1.000096 | H=2.41e-05 | 9.8 steps/s | 101.61 ms/step | ETA: 17.2 min
Step 39900/50000 | t=3.99e+00 | T=7399.3 | a=1.000096 | H=2.41e-05 | 9.8 steps/s | 101.61 ms/step | ETA: 17.1 min
Step 39950/50000 | t=4.00e+00 | T=7399.3 | a=1.000096 | H=2.41e-05 | 9.8 steps/s | 101.62 ms/step | ETA: 17.0 min
Step 40000/50000 | t=4.00e+00 | T=7399.3 | a=1.000096 | H=2.41e-05 | 9.8 steps/s | 101.63 ms/step | ETA: 16.9 min
Step 40050/50000 | t=4.00e+00 | T=7399.3 | a=1.000096 | H=2.41e-05 | 9.8 steps/s | 101.64 ms/step | ETA: 16.9 min
Step 40100/50000 | t=4.01e+00 | T=7399.3 | a=1.000096 | H=2.41e-05 | 9.8 steps/s | 101.70 ms/step | ETA: 16.8 min
Step 40150/50000 | t=4.01e+00 | T=7399.3 | a=1.000097 | H=2.41e-05 | 9.8 steps/s | 101.71 ms/step | ETA: 16.7 min
Step 40200/50000 | t=4.02e+00 | T=7399.3 | a=1.000097 | H=2.41e-05 | 9.8 steps/s | 101.72 ms/step | ETA: 16.6 min
Step 40250/50000 | t=4.03e+00 | T=7399.3 | a=1.000097 | H=2.41e-05 | 9.8 steps/s | 101.73 ms/step | ETA: 16.5 min
Step 40300/50000 | t=4.03e+00 | T=7399.3 | a=1.000097 | H=2.41e-05 | 9.8 steps/s | 101.73 ms/step | ETA: 16.4 min
Step 40350/50000 | t=4.04e+00 | T=7399.3 | a=1.000097 | H=2.41e-05 | 9.8 steps/s | 101.74 ms/step | ETA: 16.4 min
Step 40400/50000 | t=4.04e+00 | T=7399.3 | a=1.000097 | H=2.41e-05 | 9.8 steps/s | 101.74 ms/step | ETA: 16.3 min
Step 40450/50000 | t=4.04e+00 | T=7399.3 | a=1.000097 | H=2.41e-05 | 9.8 steps/s | 101.75 ms/step | ETA: 16.2 min
Step 40500/50000 | t=4.05e+00 | T=7399.3 | a=1.000097 | H=2.41e-05 | 9.8 steps/s | 101.75 ms/step | ETA: 16.1 min
Step 40550/50000 | t=4.05e+00 | T=7399.3 | a=1.000098 | H=2.41e-05 | 9.8 steps/s | 101.77 ms/step | ETA: 16.0 min
Step 40600/50000 | t=4.06e+00 | T=7399.3 | a=1.000098 | H=2.41e-05 | 9.8 steps/s | 101.83 ms/step | ETA: 16.0 min
Step 40650/50000 | t=4.07e+00 | T=7399.3 | a=1.000098 | H=2.41e-05 | 9.8 steps/s | 101.84 ms/step | ETA: 15.9 min
Step 40700/50000 | t=4.07e+00 | T=7399.3 | a=1.000098 | H=2.41e-05 | 9.8 steps/s | 101.84 ms/step | ETA: 15.8 min
Step 40750/50000 | t=4.08e+00 | T=7399.3 | a=1.000098 | H=2.41e-05 | 9.8 steps/s | 101.85 ms/step | ETA: 15.7 min
Step 40800/50000 | t=4.08e+00 | T=7399.3 | a=1.000098 | H=2.41e-05 | 9.8 steps/s | 101.85 ms/step | ETA: 15.6 min
Step 40850/50000 | t=4.08e+00 | T=7399.3 | a=1.000098 | H=2.41e-05 | 9.8 steps/s | 101.86 ms/step | ETA: 15.5 min
Step 40900/50000 | t=4.09e+00 | T=7399.3 | a=1.000098 | H=2.41e-05 | 9.8 steps/s | 101.86 ms/step | ETA: 15.4 min
Step 40950/50000 | t=4.09e+00 | T=7399.3 | a=1.000099 | H=2.41e-05 | 9.8 steps/s | 101.87 ms/step | ETA: 15.4 min
Step 41000/50000 | t=4.10e+00 | T=7399.3 | a=1.000099 | H=2.41e-05 | 9.8 steps/s | 101.88 ms/step | ETA: 15.3 min
Step 41050/50000 | t=4.11e+00 | T=7399.3 | a=1.000099 | H=2.41e-05 | 9.8 steps/s | 101.89 ms/step | ETA: 15.2 min
Step 41100/50000 | t=4.11e+00 | T=7399.3 | a=1.000099 | H=2.41e-05 | 9.8 steps/s | 101.94 ms/step | ETA: 15.1 min
Step 41150/50000 | t=4.12e+00 | T=7399.3 | a=1.000099 | H=2.41e-05 | 9.8 steps/s | 101.95 ms/step | ETA: 15.0 min
Step 41200/50000 | t=4.12e+00 | T=7399.3 | a=1.000099 | H=2.41e-05 | 9.8 steps/s | 101.95 ms/step | ETA: 15.0 min
Step 41250/50000 | t=4.12e+00 | T=7399.3 | a=1.000099 | H=2.41e-05 | 9.8 steps/s | 101.96 ms/step | ETA: 14.9 min
Step 41300/50000 | t=4.13e+00 | T=7399.3 | a=1.000099 | H=2.41e-05 | 9.8 steps/s | 101.96 ms/step | ETA: 14.8 min
Step 41350/50000 | t=4.13e+00 | T=7399.3 | a=1.000099 | H=2.41e-05 | 9.8 steps/s | 101.97 ms/step | ETA: 14.7 min
Step 41400/50000 | t=4.14e+00 | T=7399.3 | a=1.000100 | H=2.41e-05 | 9.8 steps/s | 101.97 ms/step | ETA: 14.6 min
Step 41450/50000 | t=4.14e+00 | T=7399.3 | a=1.000100 | H=2.41e-05 | 9.8 steps/s | 101.97 ms/step | ETA: 14.5 min
Step 41500/50000 | t=4.15e+00 | T=7399.3 | a=1.000100 | H=2.41e-05 | 9.8 steps/s | 101.99 ms/step | ETA: 14.4 min
Step 41550/50000 | t=4.16e+00 | T=7399.3 | a=1.000100 | H=2.41e-05 | 9.8 steps/s | 102.00 ms/step | ETA: 14.4 min
Step 41600/50000 | t=4.16e+00 | T=7399.3 | a=1.000100 | H=2.41e-05 | 9.8 steps/s | 102.05 ms/step | ETA: 14.3 min
Step 41650/50000 | t=4.17e+00 | T=7399.3 | a=1.000100 | H=2.41e-05 | 9.8 steps/s | 102.06 ms/step | ETA: 14.2 min
Step 41700/50000 | t=4.17e+00 | T=7399.3 | a=1.000100 | H=2.41e-05 | 9.8 steps/s | 102.07 ms/step | ETA: 14.1 min
Step 41750/50000 | t=4.17e+00 | T=7399.3 | a=1.000100 | H=2.41e-05 | 9.8 steps/s | 102.07 ms/step | ETA: 14.0 min
Step 41800/50000 | t=4.18e+00 | T=7399.3 | a=1.000101 | H=2.41e-05 | 9.8 steps/s | 102.08 ms/step | ETA: 14.0 min
Step 41850/50000 | t=4.18e+00 | T=7399.3 | a=1.000101 | H=2.41e-05 | 9.8 steps/s | 102.08 ms/step | ETA: 13.9 min
Step 41900/50000 | t=4.19e+00 | T=7399.3 | a=1.000101 | H=2.41e-05 | 9.8 steps/s | 102.09 ms/step | ETA: 13.8 min
Step 41950/50000 | t=4.20e+00 | T=7399.3 | a=1.000101 | H=2.41e-05 | 9.8 steps/s | 102.09 ms/step | ETA: 13.7 min
Step 42000/50000 | t=4.20e+00 | T=7399.3 | a=1.000101 | H=2.41e-05 | 9.8 steps/s | 102.09 ms/step | ETA: 13.6 min
Step 42050/50000 | t=4.21e+00 | T=7399.3 | a=1.000101 | H=2.41e-05 | 9.8 steps/s | 102.10 ms/step | ETA: 13.5 min
Step 42100/50000 | t=4.21e+00 | T=7399.3 | a=1.000101 | H=2.41e-05 | 9.8 steps/s | 102.17 ms/step | ETA: 13.5 min
Step 42150/50000 | t=4.21e+00 | T=7399.2 | a=1.000101 | H=2.41e-05 | 9.8 steps/s | 102.19 ms/step | ETA: 13.4 min
Step 42200/50000 | t=4.22e+00 | T=7399.2 | a=1.000102 | H=2.41e-05 | 9.8 steps/s | 102.22 ms/step | ETA: 13.3 min
Step 42250/50000 | t=4.22e+00 | T=7399.2 | a=1.000102 | H=2.41e-05 | 9.8 steps/s | 102.23 ms/step | ETA: 13.2 min
Step 42300/50000 | t=4.23e+00 | T=7399.2 | a=1.000102 | H=2.41e-05 | 9.8 steps/s | 102.24 ms/step | ETA: 13.1 min
Step 42350/50000 | t=4.24e+00 | T=7399.2 | a=1.000102 | H=2.41e-05 | 9.8 steps/s | 102.26 ms/step | ETA: 13.0 min
Step 42400/50000 | t=4.24e+00 | T=7399.2 | a=1.000102 | H=2.41e-05 | 9.8 steps/s | 102.26 ms/step | ETA: 13.0 min
Step 42450/50000 | t=4.25e+00 | T=7399.2 | a=1.000102 | H=2.41e-05 | 9.8 steps/s | 102.28 ms/step | ETA: 12.9 min
Step 42500/50000 | t=4.25e+00 | T=7399.2 | a=1.000102 | H=2.41e-05 | 9.8 steps/s | 102.29 ms/step | ETA: 12.8 min
Step 42550/50000 | t=4.25e+00 | T=7399.2 | a=1.000102 | H=2.41e-05 | 9.8 steps/s | 102.30 ms/step | ETA: 12.7 min
Step 42600/50000 | t=4.26e+00 | T=7399.2 | a=1.000102 | H=2.41e-05 | 9.8 steps/s | 102.35 ms/step | ETA: 12.6 min
Step 42650/50000 | t=4.26e+00 | T=7399.2 | a=1.000103 | H=2.41e-05 | 9.8 steps/s | 102.36 ms/step | ETA: 12.5 min
Step 42700/50000 | t=4.27e+00 | T=7399.2 | a=1.000103 | H=2.41e-05 | 9.8 steps/s | 102.36 ms/step | ETA: 12.5 min
Step 42750/50000 | t=4.28e+00 | T=7399.2 | a=1.000103 | H=2.41e-05 | 9.8 steps/s | 102.37 ms/step | ETA: 12.4 min
Step 42800/50000 | t=4.28e+00 | T=7399.2 | a=1.000103 | H=2.41e-05 | 9.8 steps/s | 102.37 ms/step | ETA: 12.3 min
Step 42850/50000 | t=4.29e+00 | T=7399.2 | a=1.000103 | H=2.41e-05 | 9.8 steps/s | 102.37 ms/step | ETA: 12.2 min
Step 42900/50000 | t=4.29e+00 | T=7399.2 | a=1.000103 | H=2.41e-05 | 9.8 steps/s | 102.37 ms/step | ETA: 12.1 min
Step 42950/50000 | t=4.29e+00 | T=7399.2 | a=1.000103 | H=2.41e-05 | 9.8 steps/s | 102.38 ms/step | ETA: 12.0 min
Step 43000/50000 | t=4.30e+00 | T=7399.2 | a=1.000103 | H=2.41e-05 | 9.8 steps/s | 102.38 ms/step | ETA: 11.9 min
Step 43050/50000 | t=4.30e+00 | T=7399.2 | a=1.000104 | H=2.41e-05 | 9.8 steps/s | 102.39 ms/step | ETA: 11.9 min
Step 43100/50000 | t=4.31e+00 | T=7399.2 | a=1.000104 | H=2.41e-05 | 9.8 steps/s | 102.45 ms/step | ETA: 11.8 min
Step 43150/50000 | t=4.32e+00 | T=7399.2 | a=1.000104 | H=2.41e-05 | 9.8 steps/s | 102.46 ms/step | ETA: 11.7 min
Step 43200/50000 | t=4.32e+00 | T=7399.2 | a=1.000104 | H=2.41e-05 | 9.8 steps/s | 102.46 ms/step | ETA: 11.6 min
