======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-28 01:14:38
Log file: logs/simulation_20260228_011438.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7385.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 10000 GeV  →  3H/η = 7.22e-09
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7385.0...
  V'(0) = 1.1883e-06
  V'(VEV) = 7.2482e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.1883e-06
  V'(1e0)   = 1.1883e+04
  V'(1e5)   = -9.9982e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 1.8249e+03 and 1.9198e+03
  Barrier top at: 1.8614e+03
  Escape point: 2.0476e+03
  V'(escape) = -5.2920e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 300000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.8432e+03)
Overdamped mode: DISABLED (η = 10000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 7.22e-09
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=40000.0, interval=50)
Step 0/300000 | t=0.00e+00 | T=7385.0 | a=1.000000 | H=2.41e-05 | 4.3 steps/s | 232.65 ms/step | ETA: 1163.2 min
Step 81150/300000 | t=8.12e+00 | T=7383.6 | a=1.000195 | H=2.41e-05 | 10.7 steps/s | 93.08 ms/step | ETA: 339.5 min
Step 81200/300000 | t=8.12e+00 | T=7383.6 | a=1.000195 | H=2.41e-05 | 10.7 steps/s | 93.07 ms/step | ETA: 339.4 min
Step 81250/300000 | t=8.12e+00 | T=7383.6 | a=1.000195 | H=2.41e-05 | 10.7 steps/s | 93.07 ms/step | ETA: 339.3 min
Step 81300/300000 | t=8.13e+00 | T=7383.6 | a=1.000196 | H=2.41e-05 | 10.7 steps/s | 93.06 ms/step | ETA: 339.2 min
Step 81350/300000 | t=8.13e+00 | T=7383.6 | a=1.000196 | H=2.41e-05 | 10.7 steps/s | 93.05 ms/step | ETA: 339.1 min
Step 81400/300000 | t=8.14e+00 | T=7383.6 | a=1.000196 | H=2.41e-05 | 10.7 steps/s | 93.04 ms/step | ETA: 339.0 min
Step 81450/300000 | t=8.14e+00 | T=7383.6 | a=1.000196 | H=2.41e-05 | 10.7 steps/s | 93.04 ms/step | ETA: 338.9 min
Step 81500/300000 | t=8.15e+00 | T=7383.6 | a=1.000196 | H=2.41e-05 | 10.7 steps/s | 93.06 ms/step | ETA: 338.9 min
Step 81550/300000 | t=8.15e+00 | T=7383.6 | a=1.000196 | H=2.41e-05 | 10.7 steps/s | 93.05 ms/step | ETA: 338.8 min
Step 81600/300000 | t=8.16e+00 | T=7383.6 | a=1.000196 | H=2.41e-05 | 10.7 steps/s | 93.05 ms/step | ETA: 338.7 min
Step 81650/300000 | t=8.16e+00 | T=7383.5 | a=1.000196 | H=2.41e-05 | 10.7 steps/s | 93.04 ms/step | ETA: 338.6 min
Step 81700/300000 | t=8.17e+00 | T=7383.5 | a=1.000197 | H=2.41e-05 | 10.7 steps/s | 93.04 ms/step | ETA: 338.5 min
Step 81750/300000 | t=8.18e+00 | T=7383.5 | a=1.000197 | H=2.41e-05 | 10.7 steps/s | 93.03 ms/step | ETA: 338.4 min
Step 81800/300000 | t=8.18e+00 | T=7383.5 | a=1.000197 | H=2.41e-05 | 10.7 steps/s | 93.03 ms/step | ETA: 338.3 min
Step 81850/300000 | t=8.19e+00 | T=7383.5 | a=1.000197 | H=2.41e-05 | 10.8 steps/s | 93.02 ms/step | ETA: 338.2 min
Step 81900/300000 | t=8.19e+00 | T=7383.5 | a=1.000197 | H=2.41e-05 | 10.8 steps/s | 93.01 ms/step | ETA: 338.1 min
Step 81950/300000 | t=8.20e+00 | T=7383.5 | a=1.000197 | H=2.41e-05 | 10.8 steps/s | 93.01 ms/step | ETA: 338.0 min
Step 82000/300000 | t=8.20e+00 | T=7383.5 | a=1.000197 | H=2.41e-05 | 10.7 steps/s | 93.03 ms/step | ETA: 338.0 min
Step 82050/300000 | t=8.21e+00 | T=7383.5 | a=1.000197 | H=2.41e-05 | 10.7 steps/s | 93.02 ms/step | ETA: 337.9 min
Step 82100/300000 | t=8.21e+00 | T=7383.5 | a=1.000198 | H=2.41e-05 | 10.8 steps/s | 93.02 ms/step | ETA: 337.8 min
Step 82150/300000 | t=8.21e+00 | T=7383.5 | a=1.000198 | H=2.41e-05 | 10.8 steps/s | 93.01 ms/step | ETA: 337.7 min
Step 82200/300000 | t=8.22e+00 | T=7383.5 | a=1.000198 | H=2.41e-05 | 10.8 steps/s | 93.01 ms/step | ETA: 337.6 min
Step 82250/300000 | t=8.22e+00 | T=7383.5 | a=1.000198 | H=2.41e-05 | 10.8 steps/s | 93.00 ms/step | ETA: 337.5 min
Step 82300/300000 | t=8.23e+00 | T=7383.5 | a=1.000198 | H=2.41e-05 | 10.8 steps/s | 92.99 ms/step | ETA: 337.4 min
Step 82350/300000 | t=8.23e+00 | T=7383.5 | a=1.000198 | H=2.41e-05 | 10.8 steps/s | 92.98 ms/step | ETA: 337.3 min
Step 82400/300000 | t=8.24e+00 | T=7383.5 | a=1.000198 | H=2.41e-05 | 10.8 steps/s | 92.98 ms/step | ETA: 337.2 min
Step 82450/300000 | t=8.24e+00 | T=7383.5 | a=1.000198 | H=2.41e-05 | 10.8 steps/s | 92.98 ms/step | ETA: 337.1 min
Step 82500/300000 | t=8.25e+00 | T=7383.5 | a=1.000198 | H=2.41e-05 | 10.8 steps/s | 93.00 ms/step | ETA: 337.1 min
Step 82550/300000 | t=8.26e+00 | T=7383.5 | a=1.000199 | H=2.41e-05 | 10.8 steps/s | 92.99 ms/step | ETA: 337.0 min
Step 82600/300000 | t=8.26e+00 | T=7383.5 | a=1.000199 | H=2.41e-05 | 10.8 steps/s | 92.98 ms/step | ETA: 336.9 min
Step 82650/300000 | t=8.27e+00 | T=7383.5 | a=1.000199 | H=2.41e-05 | 10.8 steps/s | 92.98 ms/step | ETA: 336.8 min
Step 82700/300000 | t=8.27e+00 | T=7383.5 | a=1.000199 | H=2.41e-05 | 10.8 steps/s | 92.97 ms/step | ETA: 336.7 min
Step 82750/300000 | t=8.28e+00 | T=7383.5 | a=1.000199 | H=2.41e-05 | 10.8 steps/s | 92.96 ms/step | ETA: 336.6 min
Step 82800/300000 | t=8.28e+00 | T=7383.5 | a=1.000199 | H=2.41e-05 | 10.8 steps/s | 92.96 ms/step | ETA: 336.5 min
Step 82850/300000 | t=8.29e+00 | T=7383.5 | a=1.000199 | H=2.41e-05 | 10.8 steps/s | 92.95 ms/step | ETA: 336.4 min
Step 82900/300000 | t=8.29e+00 | T=7383.5 | a=1.000199 | H=2.41e-05 | 10.8 steps/s | 92.94 ms/step | ETA: 336.3 min
Step 82950/300000 | t=8.29e+00 | T=7383.5 | a=1.000200 | H=2.41e-05 | 10.8 steps/s | 92.94 ms/step | ETA: 336.2 min
Step 83000/300000 | t=8.30e+00 | T=7383.5 | a=1.000200 | H=2.41e-05 | 10.8 steps/s | 92.96 ms/step | ETA: 336.2 min
Step 83050/300000 | t=8.30e+00 | T=7383.5 | a=1.000200 | H=2.41e-05 | 10.8 steps/s | 92.95 ms/step | ETA: 336.1 min
Step 83100/300000 | t=8.31e+00 | T=7383.5 | a=1.000200 | H=2.41e-05 | 10.8 steps/s | 92.95 ms/step | ETA: 336.0 min
Step 83150/300000 | t=8.31e+00 | T=7383.5 | a=1.000200 | H=2.41e-05 | 10.8 steps/s | 92.94 ms/step | ETA: 335.9 min
Step 83200/300000 | t=8.32e+00 | T=7383.5 | a=1.000200 | H=2.41e-05 | 10.8 steps/s | 92.93 ms/step | ETA: 335.8 min
Step 83250/300000 | t=8.32e+00 | T=7383.5 | a=1.000200 | H=2.41e-05 | 10.8 steps/s | 92.93 ms/step | ETA: 335.7 min
Step 83300/300000 | t=8.33e+00 | T=7383.5 | a=1.000200 | H=2.41e-05 | 10.8 steps/s | 92.92 ms/step | ETA: 335.6 min
Step 83350/300000 | t=8.34e+00 | T=7383.5 | a=1.000201 | H=2.41e-05 | 10.8 steps/s | 92.91 ms/step | ETA: 335.5 min
Step 83400/300000 | t=8.34e+00 | T=7383.5 | a=1.000201 | H=2.41e-05 | 10.8 steps/s | 92.91 ms/step | ETA: 335.4 min
Step 83450/300000 | t=8.35e+00 | T=7383.5 | a=1.000201 | H=2.41e-05 | 10.8 steps/s | 92.90 ms/step | ETA: 335.3 min
Step 83500/300000 | t=8.35e+00 | T=7383.5 | a=1.000201 | H=2.41e-05 | 10.8 steps/s | 92.92 ms/step | ETA: 335.3 min
Step 83550/300000 | t=8.36e+00 | T=7383.5 | a=1.000201 | H=2.41e-05 | 10.8 steps/s | 92.91 ms/step | ETA: 335.2 min
Step 83600/300000 | t=8.36e+00 | T=7383.5 | a=1.000201 | H=2.41e-05 | 10.8 steps/s | 92.91 ms/step | ETA: 335.1 min
Step 83650/300000 | t=8.37e+00 | T=7383.5 | a=1.000201 | H=2.41e-05 | 10.8 steps/s | 92.90 ms/step | ETA: 335.0 min
Step 83700/300000 | t=8.37e+00 | T=7383.5 | a=1.000201 | H=2.41e-05 | 10.8 steps/s | 92.89 ms/step | ETA: 334.9 min
Step 83750/300000 | t=8.38e+00 | T=7383.5 | a=1.000201 | H=2.41e-05 | 10.8 steps/s | 92.89 ms/step | ETA: 334.8 min
Step 83800/300000 | t=8.38e+00 | T=7383.5 | a=1.000202 | H=2.41e-05 | 10.8 steps/s | 92.88 ms/step | ETA: 334.7 min
Step 83850/300000 | t=8.38e+00 | T=7383.5 | a=1.000202 | H=2.41e-05 | 10.8 steps/s | 92.88 ms/step | ETA: 334.6 min
Step 83900/300000 | t=8.39e+00 | T=7383.5 | a=1.000202 | H=2.41e-05 | 10.8 steps/s | 92.87 ms/step | ETA: 334.5 min
Step 83950/300000 | t=8.39e+00 | T=7383.5 | a=1.000202 | H=2.41e-05 | 10.8 steps/s | 92.86 ms/step | ETA: 334.4 min
Step 84000/300000 | t=8.40e+00 | T=7383.5 | a=1.000202 | H=2.41e-05 | 10.8 steps/s | 92.88 ms/step | ETA: 334.4 min
Step 84050/300000 | t=8.40e+00 | T=7383.5 | a=1.000202 | H=2.41e-05 | 10.8 steps/s | 92.88 ms/step | ETA: 334.3 min
Step 84100/300000 | t=8.41e+00 | T=7383.5 | a=1.000202 | H=2.41e-05 | 10.8 steps/s | 92.87 ms/step | ETA: 334.2 min
Step 84150/300000 | t=8.41e+00 | T=7383.5 | a=1.000202 | H=2.41e-05 | 10.8 steps/s | 92.86 ms/step | ETA: 334.1 min
Step 84200/300000 | t=8.42e+00 | T=7383.5 | a=1.000203 | H=2.41e-05 | 10.8 steps/s | 92.86 ms/step | ETA: 334.0 min
Step 84250/300000 | t=8.43e+00 | T=7383.5 | a=1.000203 | H=2.41e-05 | 10.8 steps/s | 92.85 ms/step | ETA: 333.9 min
Step 84300/300000 | t=8.43e+00 | T=7383.5 | a=1.000203 | H=2.41e-05 | 10.8 steps/s | 92.85 ms/step | ETA: 333.8 min
Step 84350/300000 | t=8.44e+00 | T=7383.5 | a=1.000203 | H=2.41e-05 | 10.8 steps/s | 92.84 ms/step | ETA: 333.7 min
Step 84400/300000 | t=8.44e+00 | T=7383.5 | a=1.000203 | H=2.41e-05 | 10.8 steps/s | 92.83 ms/step | ETA: 333.6 min
Step 84450/300000 | t=8.45e+00 | T=7383.5 | a=1.000203 | H=2.41e-05 | 10.8 steps/s | 92.83 ms/step | ETA: 333.5 min
Step 84500/300000 | t=8.45e+00 | T=7383.5 | a=1.000203 | H=2.41e-05 | 10.8 steps/s | 92.85 ms/step | ETA: 333.5 min
Step 84550/300000 | t=8.46e+00 | T=7383.5 | a=1.000203 | H=2.41e-05 | 10.8 steps/s | 92.84 ms/step | ETA: 333.4 min
Step 84600/300000 | t=8.46e+00 | T=7383.5 | a=1.000204 | H=2.41e-05 | 10.8 steps/s | 92.83 ms/step | ETA: 333.3 min
Step 84650/300000 | t=8.46e+00 | T=7383.5 | a=1.000204 | H=2.41e-05 | 10.8 steps/s | 92.83 ms/step | ETA: 333.2 min
Step 84700/300000 | t=8.47e+00 | T=7383.5 | a=1.000204 | H=2.41e-05 | 10.8 steps/s | 92.82 ms/step | ETA: 333.1 min
Step 84750/300000 | t=8.47e+00 | T=7383.5 | a=1.000204 | H=2.41e-05 | 10.8 steps/s | 92.81 ms/step | ETA: 333.0 min
Step 84800/300000 | t=8.48e+00 | T=7383.5 | a=1.000204 | H=2.41e-05 | 10.8 steps/s | 92.81 ms/step | ETA: 332.9 min
Step 84850/300000 | t=8.48e+00 | T=7383.5 | a=1.000204 | H=2.41e-05 | 10.8 steps/s | 92.80 ms/step | ETA: 332.8 min
Step 84900/300000 | t=8.49e+00 | T=7383.5 | a=1.000204 | H=2.41e-05 | 10.8 steps/s | 92.80 ms/step | ETA: 332.7 min
Step 84950/300000 | t=8.49e+00 | T=7383.5 | a=1.000204 | H=2.41e-05 | 10.8 steps/s | 92.79 ms/step | ETA: 332.6 min
Step 85000/300000 | t=8.50e+00 | T=7383.5 | a=1.000205 | H=2.41e-05 | 10.8 steps/s | 92.81 ms/step | ETA: 332.6 min
Step 85050/300000 | t=8.51e+00 | T=7383.5 | a=1.000205 | H=2.41e-05 | 10.8 steps/s | 92.80 ms/step | ETA: 332.5 min
Step 85100/300000 | t=8.51e+00 | T=7383.5 | a=1.000205 | H=2.41e-05 | 10.8 steps/s | 92.80 ms/step | ETA: 332.4 min
Step 85150/300000 | t=8.52e+00 | T=7383.5 | a=1.000205 | H=2.41e-05 | 10.8 steps/s | 92.80 ms/step | ETA: 332.3 min
Step 85200/300000 | t=8.52e+00 | T=7383.5 | a=1.000205 | H=2.41e-05 | 10.8 steps/s | 92.79 ms/step | ETA: 332.2 min
Step 85250/300000 | t=8.53e+00 | T=7383.5 | a=1.000205 | H=2.41e-05 | 10.8 steps/s | 92.79 ms/step | ETA: 332.1 min
Step 85300/300000 | t=8.53e+00 | T=7383.5 | a=1.000205 | H=2.41e-05 | 10.8 steps/s | 92.78 ms/step | ETA: 332.0 min
Step 85350/300000 | t=8.54e+00 | T=7383.5 | a=1.000205 | H=2.41e-05 | 10.8 steps/s | 92.78 ms/step | ETA: 331.9 min
Step 85400/300000 | t=8.54e+00 | T=7383.5 | a=1.000205 | H=2.41e-05 | 10.8 steps/s | 92.77 ms/step | ETA: 331.8 min
Step 85450/300000 | t=8.54e+00 | T=7383.5 | a=1.000206 | H=2.41e-05 | 10.8 steps/s | 92.77 ms/step | ETA: 331.7 min
Step 85500/300000 | t=8.55e+00 | T=7383.5 | a=1.000206 | H=2.41e-05 | 10.8 steps/s | 92.79 ms/step | ETA: 331.7 min
Step 85550/300000 | t=8.55e+00 | T=7383.5 | a=1.000206 | H=2.41e-05 | 10.8 steps/s | 92.78 ms/step | ETA: 331.6 min
Step 85600/300000 | t=8.56e+00 | T=7383.5 | a=1.000206 | H=2.41e-05 | 10.8 steps/s | 92.77 ms/step | ETA: 331.5 min
Step 85650/300000 | t=8.56e+00 | T=7383.5 | a=1.000206 | H=2.41e-05 | 10.8 steps/s | 92.77 ms/step | ETA: 331.4 min
Step 85700/300000 | t=8.57e+00 | T=7383.5 | a=1.000206 | H=2.41e-05 | 10.8 steps/s | 92.76 ms/step | ETA: 331.3 min
Step 85750/300000 | t=8.57e+00 | T=7383.5 | a=1.000206 | H=2.41e-05 | 10.8 steps/s | 92.76 ms/step | ETA: 331.2 min
Step 85800/300000 | t=8.58e+00 | T=7383.5 | a=1.000206 | H=2.41e-05 | 10.8 steps/s | 92.75 ms/step | ETA: 331.1 min
Step 85850/300000 | t=8.59e+00 | T=7383.5 | a=1.000207 | H=2.41e-05 | 10.8 steps/s | 92.74 ms/step | ETA: 331.0 min
Step 85900/300000 | t=8.59e+00 | T=7383.5 | a=1.000207 | H=2.41e-05 | 10.8 steps/s | 92.74 ms/step | ETA: 330.9 min
Step 85950/300000 | t=8.60e+00 | T=7383.5 | a=1.000207 | H=2.41e-05 | 10.8 steps/s | 92.73 ms/step | ETA: 330.8 min
Step 86000/300000 | t=8.60e+00 | T=7383.5 | a=1.000207 | H=2.41e-05 | 10.8 steps/s | 92.75 ms/step | ETA: 330.8 min
Step 86050/300000 | t=8.61e+00 | T=7383.5 | a=1.000207 | H=2.41e-05 | 10.8 steps/s | 92.74 ms/step | ETA: 330.7 min
Step 86100/300000 | t=8.61e+00 | T=7383.5 | a=1.000207 | H=2.41e-05 | 10.8 steps/s | 92.74 ms/step | ETA: 330.6 min
Step 86150/300000 | t=8.62e+00 | T=7383.5 | a=1.000207 | H=2.41e-05 | 10.8 steps/s | 92.73 ms/step | ETA: 330.5 min
Step 86200/300000 | t=8.62e+00 | T=7383.5 | a=1.000207 | H=2.41e-05 | 10.8 steps/s | 92.73 ms/step | ETA: 330.4 min
Step 86250/300000 | t=8.62e+00 | T=7383.5 | a=1.000208 | H=2.41e-05 | 10.8 steps/s | 92.72 ms/step | ETA: 330.3 min
Step 86300/300000 | t=8.63e+00 | T=7383.5 | a=1.000208 | H=2.41e-05 | 10.8 steps/s | 92.72 ms/step | ETA: 330.2 min
Step 86350/300000 | t=8.63e+00 | T=7383.5 | a=1.000208 | H=2.41e-05 | 10.8 steps/s | 92.71 ms/step | ETA: 330.1 min
Step 86400/300000 | t=8.64e+00 | T=7383.5 | a=1.000208 | H=2.41e-05 | 10.8 steps/s | 92.71 ms/step | ETA: 330.0 min
Step 86450/300000 | t=8.64e+00 | T=7383.5 | a=1.000208 | H=2.41e-05 | 10.8 steps/s | 92.70 ms/step | ETA: 329.9 min
Step 86500/300000 | t=8.65e+00 | T=7383.5 | a=1.000208 | H=2.41e-05 | 10.8 steps/s | 92.72 ms/step | ETA: 329.9 min
Step 86550/300000 | t=8.65e+00 | T=7383.5 | a=1.000208 | H=2.41e-05 | 10.8 steps/s | 92.71 ms/step | ETA: 329.8 min
Step 86600/300000 | t=8.66e+00 | T=7383.5 | a=1.000208 | H=2.41e-05 | 10.8 steps/s | 92.71 ms/step | ETA: 329.7 min
Step 86650/300000 | t=8.66e+00 | T=7383.5 | a=1.000208 | H=2.41e-05 | 10.8 steps/s | 92.70 ms/step | ETA: 329.6 min
Step 86700/300000 | t=8.67e+00 | T=7383.5 | a=1.000209 | H=2.41e-05 | 10.8 steps/s | 92.70 ms/step | ETA: 329.5 min
Step 86750/300000 | t=8.68e+00 | T=7383.5 | a=1.000209 | H=2.41e-05 | 10.8 steps/s | 92.69 ms/step | ETA: 329.4 min
Step 86800/300000 | t=8.68e+00 | T=7383.5 | a=1.000209 | H=2.41e-05 | 10.8 steps/s | 92.68 ms/step | ETA: 329.3 min
Step 86850/300000 | t=8.69e+00 | T=7383.5 | a=1.000209 | H=2.41e-05 | 10.8 steps/s | 92.68 ms/step | ETA: 329.2 min
Step 86900/300000 | t=8.69e+00 | T=7383.5 | a=1.000209 | H=2.41e-05 | 10.8 steps/s | 92.67 ms/step | ETA: 329.1 min
Step 86950/300000 | t=8.70e+00 | T=7383.5 | a=1.000209 | H=2.41e-05 | 10.8 steps/s | 92.67 ms/step | ETA: 329.0 min
Step 87000/300000 | t=8.70e+00 | T=7383.5 | a=1.000209 | H=2.41e-05 | 10.8 steps/s | 92.69 ms/step | ETA: 329.0 min
Step 87050/300000 | t=8.71e+00 | T=7383.5 | a=1.000209 | H=2.41e-05 | 10.8 steps/s | 92.68 ms/step | ETA: 328.9 min
Step 87100/300000 | t=8.71e+00 | T=7383.5 | a=1.000210 | H=2.41e-05 | 10.8 steps/s | 92.67 ms/step | ETA: 328.8 min
Step 87150/300000 | t=8.71e+00 | T=7383.5 | a=1.000210 | H=2.41e-05 | 10.8 steps/s | 92.67 ms/step | ETA: 328.7 min
Step 87200/300000 | t=8.72e+00 | T=7383.5 | a=1.000210 | H=2.41e-05 | 10.8 steps/s | 92.67 ms/step | ETA: 328.7 min
Step 87250/300000 | t=8.72e+00 | T=7383.5 | a=1.000210 | H=2.41e-05 | 10.8 steps/s | 92.66 ms/step | ETA: 328.6 min
Step 87300/300000 | t=8.73e+00 | T=7383.4 | a=1.000210 | H=2.41e-05 | 10.8 steps/s | 92.65 ms/step | ETA: 328.5 min
Step 87350/300000 | t=8.73e+00 | T=7383.4 | a=1.000210 | H=2.41e-05 | 10.8 steps/s | 92.65 ms/step | ETA: 328.4 min
Step 87400/300000 | t=8.74e+00 | T=7383.4 | a=1.000210 | H=2.41e-05 | 10.8 steps/s | 92.64 ms/step | ETA: 328.3 min
Step 87450/300000 | t=8.74e+00 | T=7383.4 | a=1.000210 | H=2.41e-05 | 10.8 steps/s | 92.64 ms/step | ETA: 328.2 min
Step 87500/300000 | t=8.75e+00 | T=7383.4 | a=1.000211 | H=2.41e-05 | 10.8 steps/s | 92.66 ms/step | ETA: 328.2 min
Step 87550/300000 | t=8.76e+00 | T=7383.4 | a=1.000211 | H=2.41e-05 | 10.8 steps/s | 92.65 ms/step | ETA: 328.1 min
Step 87600/300000 | t=8.76e+00 | T=7383.4 | a=1.000211 | H=2.41e-05 | 10.8 steps/s | 92.65 ms/step | ETA: 328.0 min
Step 87650/300000 | t=8.77e+00 | T=7383.4 | a=1.000211 | H=2.41e-05 | 10.8 steps/s | 92.64 ms/step | ETA: 327.9 min
Step 87700/300000 | t=8.77e+00 | T=7383.4 | a=1.000211 | H=2.41e-05 | 10.8 steps/s | 92.64 ms/step | ETA: 327.8 min
Step 87750/300000 | t=8.78e+00 | T=7383.4 | a=1.000211 | H=2.41e-05 | 10.8 steps/s | 92.63 ms/step | ETA: 327.7 min
Step 87800/300000 | t=8.78e+00 | T=7383.4 | a=1.000211 | H=2.41e-05 | 10.8 steps/s | 92.62 ms/step | ETA: 327.6 min
Step 87850/300000 | t=8.79e+00 | T=7383.4 | a=1.000211 | H=2.41e-05 | 10.8 steps/s | 92.62 ms/step | ETA: 327.5 min
Step 87900/300000 | t=8.79e+00 | T=7383.4 | a=1.000211 | H=2.41e-05 | 10.8 steps/s | 92.61 ms/step | ETA: 327.4 min
Step 87950/300000 | t=8.79e+00 | T=7383.4 | a=1.000212 | H=2.41e-05 | 10.8 steps/s | 92.61 ms/step | ETA: 327.3 min
Step 88000/300000 | t=8.80e+00 | T=7383.4 | a=1.000212 | H=2.41e-05 | 10.8 steps/s | 92.63 ms/step | ETA: 327.3 min
Step 88050/300000 | t=8.80e+00 | T=7383.4 | a=1.000212 | H=2.41e-05 | 10.8 steps/s | 92.62 ms/step | ETA: 327.2 min
Step 88100/300000 | t=8.81e+00 | T=7383.4 | a=1.000212 | H=2.41e-05 | 10.8 steps/s | 92.61 ms/step | ETA: 327.1 min
Step 88150/300000 | t=8.81e+00 | T=7383.4 | a=1.000212 | H=2.41e-05 | 10.8 steps/s | 92.61 ms/step | ETA: 327.0 min
Step 88200/300000 | t=8.82e+00 | T=7383.4 | a=1.000212 | H=2.41e-05 | 10.8 steps/s | 92.60 ms/step | ETA: 326.9 min
Step 88250/300000 | t=8.82e+00 | T=7383.4 | a=1.000212 | H=2.41e-05 | 10.8 steps/s | 92.60 ms/step | ETA: 326.8 min
Step 88300/300000 | t=8.83e+00 | T=7383.4 | a=1.000212 | H=2.41e-05 | 10.8 steps/s | 92.59 ms/step | ETA: 326.7 min
Step 88350/300000 | t=8.84e+00 | T=7383.4 | a=1.000213 | H=2.41e-05 | 10.8 steps/s | 92.59 ms/step | ETA: 326.6 min
Step 88400/300000 | t=8.84e+00 | T=7383.4 | a=1.000213 | H=2.41e-05 | 10.8 steps/s | 92.58 ms/step | ETA: 326.5 min
Step 88450/300000 | t=8.85e+00 | T=7383.4 | a=1.000213 | H=2.41e-05 | 10.8 steps/s | 92.58 ms/step | ETA: 326.4 min
Step 88500/300000 | t=8.85e+00 | T=7383.4 | a=1.000213 | H=2.41e-05 | 10.8 steps/s | 92.59 ms/step | ETA: 326.4 min
Step 88550/300000 | t=8.86e+00 | T=7383.4 | a=1.000213 | H=2.41e-05 | 10.8 steps/s | 92.59 ms/step | ETA: 326.3 min
Step 88600/300000 | t=8.86e+00 | T=7383.4 | a=1.000213 | H=2.41e-05 | 10.8 steps/s | 92.58 ms/step | ETA: 326.2 min
Step 88650/300000 | t=8.87e+00 | T=7383.4 | a=1.000213 | H=2.41e-05 | 10.8 steps/s | 92.58 ms/step | ETA: 326.1 min
Step 88700/300000 | t=8.87e+00 | T=7383.4 | a=1.000213 | H=2.41e-05 | 10.8 steps/s | 92.57 ms/step | ETA: 326.0 min
Step 88750/300000 | t=8.88e+00 | T=7383.4 | a=1.000214 | H=2.41e-05 | 10.8 steps/s | 92.57 ms/step | ETA: 325.9 min
Step 88800/300000 | t=8.88e+00 | T=7383.4 | a=1.000214 | H=2.41e-05 | 10.8 steps/s | 92.56 ms/step | ETA: 325.8 min
Step 88850/300000 | t=8.88e+00 | T=7383.4 | a=1.000214 | H=2.41e-05 | 10.8 steps/s | 92.56 ms/step | ETA: 325.7 min
Step 88900/300000 | t=8.89e+00 | T=7383.4 | a=1.000214 | H=2.41e-05 | 10.8 steps/s | 92.55 ms/step | ETA: 325.6 min
Step 88950/300000 | t=8.89e+00 | T=7383.4 | a=1.000214 | H=2.41e-05 | 10.8 steps/s | 92.54 ms/step | ETA: 325.5 min
Step 89000/300000 | t=8.90e+00 | T=7383.4 | a=1.000214 | H=2.41e-05 | 10.8 steps/s | 92.56 ms/step | ETA: 325.5 min
Step 89050/300000 | t=8.90e+00 | T=7383.4 | a=1.000214 | H=2.41e-05 | 10.8 steps/s | 92.56 ms/step | ETA: 325.4 min
Step 89100/300000 | t=8.91e+00 | T=7383.4 | a=1.000214 | H=2.41e-05 | 10.8 steps/s | 92.55 ms/step | ETA: 325.3 min
Step 89150/300000 | t=8.91e+00 | T=7383.4 | a=1.000214 | H=2.41e-05 | 10.8 steps/s | 92.55 ms/step | ETA: 325.2 min
Step 89200/300000 | t=8.92e+00 | T=7383.4 | a=1.000215 | H=2.41e-05 | 10.8 steps/s | 92.54 ms/step | ETA: 325.1 min
Step 89250/300000 | t=8.93e+00 | T=7383.4 | a=1.000215 | H=2.41e-05 | 10.8 steps/s | 92.54 ms/step | ETA: 325.1 min
