======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-26 20:18:16
Log file: logs/simulation_20260226_201816.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 2.50e-04, dt (rescaled) = 2.5000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 4.3301e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7410.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 3000 GeV  →  3H/η = 2.41e-08
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7410.0...
  V'(0) = 1.8860e-06
  V'(VEV) = 7.3221e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.8860e-06
  V'(1e0)   = 1.8860e+04
  V'(1e5)   = -9.9981e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 2.2355e+03 and 2.3518e+03
  Barrier top at: 2.3270e+03
  Escape point: 2.5597e+03
  V'(escape) = -1.0575e+07 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_3000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_3000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 500000, dt: 2.50e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.3339e+03)
Overdamped mode: DISABLED (η = 3000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 2.41e-08
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=40000.0, interval=100)
Step 0/500000 | t=0.00e+00 | T=7410.0 | a=1.000000 | H=2.41e-05 | 4.3 steps/s | 233.39 ms/step | ETA: 1944.9 min
Step 185900/500000 | t=4.65e+01 | T=7401.7 | a=1.001119 | H=2.41e-05 | 12.9 steps/s | 77.44 ms/step | ETA: 405.4 min
Step 186000/500000 | t=4.65e+01 | T=7401.7 | a=1.001119 | H=2.41e-05 | 12.9 steps/s | 77.44 ms/step | ETA: 405.3 min
Step 186100/500000 | t=4.65e+01 | T=7401.7 | a=1.001120 | H=2.41e-05 | 12.9 steps/s | 77.44 ms/step | ETA: 405.2 min
Step 186200/500000 | t=4.65e+01 | T=7401.7 | a=1.001120 | H=2.41e-05 | 12.9 steps/s | 77.45 ms/step | ETA: 405.0 min
Step 186300/500000 | t=4.66e+01 | T=7401.7 | a=1.001121 | H=2.41e-05 | 12.9 steps/s | 77.45 ms/step | ETA: 404.9 min
Step 186400/500000 | t=4.66e+01 | T=7401.7 | a=1.001122 | H=2.41e-05 | 12.9 steps/s | 77.45 ms/step | ETA: 404.8 min
Step 186500/500000 | t=4.66e+01 | T=7401.7 | a=1.001122 | H=2.41e-05 | 12.9 steps/s | 77.45 ms/step | ETA: 404.7 min
Step 186600/500000 | t=4.66e+01 | T=7401.7 | a=1.001123 | H=2.41e-05 | 12.9 steps/s | 77.45 ms/step | ETA: 404.6 min
Step 186700/500000 | t=4.67e+01 | T=7401.7 | a=1.001123 | H=2.41e-05 | 12.9 steps/s | 77.45 ms/step | ETA: 404.4 min
Step 186800/500000 | t=4.67e+01 | T=7401.7 | a=1.001124 | H=2.41e-05 | 12.9 steps/s | 77.45 ms/step | ETA: 404.3 min
Step 186900/500000 | t=4.67e+01 | T=7401.7 | a=1.001125 | H=2.41e-05 | 12.9 steps/s | 77.47 ms/step | ETA: 404.3 min
Step 187000/500000 | t=4.68e+01 | T=7401.7 | a=1.001125 | H=2.41e-05 | 12.9 steps/s | 77.47 ms/step | ETA: 404.1 min
Step 187100/500000 | t=4.68e+01 | T=7401.7 | a=1.001126 | H=2.41e-05 | 12.9 steps/s | 77.47 ms/step | ETA: 404.0 min
Step 187200/500000 | t=4.68e+01 | T=7401.7 | a=1.001126 | H=2.41e-05 | 12.9 steps/s | 77.47 ms/step | ETA: 403.9 min
Step 187300/500000 | t=4.68e+01 | T=7401.7 | a=1.001127 | H=2.41e-05 | 12.9 steps/s | 77.47 ms/step | ETA: 403.8 min
Step 187400/500000 | t=4.69e+01 | T=7401.7 | a=1.001128 | H=2.41e-05 | 12.9 steps/s | 77.47 ms/step | ETA: 403.6 min
Step 187500/500000 | t=4.69e+01 | T=7401.6 | a=1.001128 | H=2.41e-05 | 12.9 steps/s | 77.48 ms/step | ETA: 403.5 min
Step 187600/500000 | t=4.69e+01 | T=7401.6 | a=1.001129 | H=2.41e-05 | 12.9 steps/s | 77.48 ms/step | ETA: 403.4 min
Step 187700/500000 | t=4.69e+01 | T=7401.6 | a=1.001129 | H=2.41e-05 | 12.9 steps/s | 77.48 ms/step | ETA: 403.3 min
Step 187800/500000 | t=4.70e+01 | T=7401.6 | a=1.001130 | H=2.41e-05 | 12.9 steps/s | 77.48 ms/step | ETA: 403.2 min
Step 187900/500000 | t=4.70e+01 | T=7401.6 | a=1.001131 | H=2.41e-05 | 12.9 steps/s | 77.49 ms/step | ETA: 403.1 min
Step 188000/500000 | t=4.70e+01 | T=7401.6 | a=1.001131 | H=2.41e-05 | 12.9 steps/s | 77.50 ms/step | ETA: 403.0 min
Step 188100/500000 | t=4.70e+01 | T=7401.6 | a=1.001132 | H=2.41e-05 | 12.9 steps/s | 77.50 ms/step | ETA: 402.9 min
Step 188200/500000 | t=4.70e+01 | T=7401.6 | a=1.001132 | H=2.41e-05 | 12.9 steps/s | 77.50 ms/step | ETA: 402.7 min
Step 188300/500000 | t=4.71e+01 | T=7401.6 | a=1.001133 | H=2.41e-05 | 12.9 steps/s | 77.50 ms/step | ETA: 402.6 min
Step 188400/500000 | t=4.71e+01 | T=7401.6 | a=1.001134 | H=2.41e-05 | 12.9 steps/s | 77.50 ms/step | ETA: 402.5 min
Step 188500/500000 | t=4.71e+01 | T=7401.6 | a=1.001134 | H=2.41e-05 | 12.9 steps/s | 77.50 ms/step | ETA: 402.4 min
Step 188600/500000 | t=4.71e+01 | T=7401.6 | a=1.001135 | H=2.41e-05 | 12.9 steps/s | 77.51 ms/step | ETA: 402.3 min
Step 188700/500000 | t=4.72e+01 | T=7401.6 | a=1.001136 | H=2.41e-05 | 12.9 steps/s | 77.51 ms/step | ETA: 402.1 min
Step 188800/500000 | t=4.72e+01 | T=7401.6 | a=1.001136 | H=2.41e-05 | 12.9 steps/s | 77.51 ms/step | ETA: 402.0 min
Step 188900/500000 | t=4.72e+01 | T=7401.6 | a=1.001137 | H=2.41e-05 | 12.9 steps/s | 77.53 ms/step | ETA: 402.0 min
Step 189000/500000 | t=4.72e+01 | T=7401.6 | a=1.001137 | H=2.41e-05 | 12.9 steps/s | 77.53 ms/step | ETA: 401.9 min
Step 189100/500000 | t=4.73e+01 | T=7401.6 | a=1.001138 | H=2.41e-05 | 12.9 steps/s | 77.53 ms/step | ETA: 401.7 min
Step 189200/500000 | t=4.73e+01 | T=7401.6 | a=1.001139 | H=2.41e-05 | 12.9 steps/s | 77.53 ms/step | ETA: 401.6 min
Step 189300/500000 | t=4.73e+01 | T=7401.6 | a=1.001139 | H=2.41e-05 | 12.9 steps/s | 77.53 ms/step | ETA: 401.5 min
Step 189400/500000 | t=4.74e+01 | T=7401.6 | a=1.001140 | H=2.41e-05 | 12.9 steps/s | 77.53 ms/step | ETA: 401.4 min
Step 189500/500000 | t=4.74e+01 | T=7401.6 | a=1.001140 | H=2.41e-05 | 12.9 steps/s | 77.54 ms/step | ETA: 401.2 min
Step 189600/500000 | t=4.74e+01 | T=7401.6 | a=1.001141 | H=2.41e-05 | 12.9 steps/s | 77.54 ms/step | ETA: 401.1 min
Step 189700/500000 | t=4.74e+01 | T=7401.6 | a=1.001142 | H=2.41e-05 | 12.9 steps/s | 77.54 ms/step | ETA: 401.0 min
Step 189800/500000 | t=4.75e+01 | T=7401.5 | a=1.001142 | H=2.41e-05 | 12.9 steps/s | 77.54 ms/step | ETA: 400.9 min
Step 189900/500000 | t=4.75e+01 | T=7401.5 | a=1.001143 | H=2.41e-05 | 12.9 steps/s | 77.55 ms/step | ETA: 400.8 min
Step 190000/500000 | t=4.75e+01 | T=7401.5 | a=1.001143 | H=2.41e-05 | 12.9 steps/s | 77.56 ms/step | ETA: 400.7 min
Step 190100/500000 | t=4.75e+01 | T=7401.5 | a=1.001144 | H=2.41e-05 | 12.9 steps/s | 77.56 ms/step | ETA: 400.6 min
Step 190200/500000 | t=4.75e+01 | T=7401.5 | a=1.001145 | H=2.41e-05 | 12.9 steps/s | 77.56 ms/step | ETA: 400.5 min
Step 190300/500000 | t=4.76e+01 | T=7401.5 | a=1.001145 | H=2.41e-05 | 12.9 steps/s | 77.56 ms/step | ETA: 400.3 min
Step 190400/500000 | t=4.76e+01 | T=7401.5 | a=1.001146 | H=2.41e-05 | 12.9 steps/s | 77.56 ms/step | ETA: 400.2 min
Step 190500/500000 | t=4.76e+01 | T=7401.5 | a=1.001146 | H=2.41e-05 | 12.9 steps/s | 77.56 ms/step | ETA: 400.1 min
Step 190600/500000 | t=4.76e+01 | T=7401.5 | a=1.001147 | H=2.41e-05 | 12.9 steps/s | 77.57 ms/step | ETA: 400.0 min
Step 190700/500000 | t=4.77e+01 | T=7401.5 | a=1.001148 | H=2.41e-05 | 12.9 steps/s | 77.57 ms/step | ETA: 399.9 min
Step 190800/500000 | t=4.77e+01 | T=7401.5 | a=1.001148 | H=2.41e-05 | 12.9 steps/s | 77.57 ms/step | ETA: 399.7 min
Step 190900/500000 | t=4.77e+01 | T=7401.5 | a=1.001149 | H=2.41e-05 | 12.9 steps/s | 77.58 ms/step | ETA: 399.7 min
Step 191000/500000 | t=4.78e+01 | T=7401.5 | a=1.001149 | H=2.41e-05 | 12.9 steps/s | 77.58 ms/step | ETA: 399.5 min
Step 191100/500000 | t=4.78e+01 | T=7401.5 | a=1.001150 | H=2.41e-05 | 12.9 steps/s | 77.58 ms/step | ETA: 399.4 min
Step 191200/500000 | t=4.78e+01 | T=7401.5 | a=1.001151 | H=2.41e-05 | 12.9 steps/s | 77.59 ms/step | ETA: 399.3 min
Step 191300/500000 | t=4.78e+01 | T=7401.5 | a=1.001151 | H=2.41e-05 | 12.9 steps/s | 77.59 ms/step | ETA: 399.2 min
Step 191400/500000 | t=4.79e+01 | T=7401.5 | a=1.001152 | H=2.41e-05 | 12.9 steps/s | 77.59 ms/step | ETA: 399.1 min
Step 191500/500000 | t=4.79e+01 | T=7401.5 | a=1.001152 | H=2.41e-05 | 12.9 steps/s | 77.59 ms/step | ETA: 398.9 min
Step 191600/500000 | t=4.79e+01 | T=7401.5 | a=1.001153 | H=2.41e-05 | 12.9 steps/s | 77.59 ms/step | ETA: 398.8 min
Step 191700/500000 | t=4.79e+01 | T=7401.5 | a=1.001154 | H=2.41e-05 | 12.9 steps/s | 77.59 ms/step | ETA: 398.7 min
Step 191800/500000 | t=4.80e+01 | T=7401.5 | a=1.001154 | H=2.41e-05 | 12.9 steps/s | 77.59 ms/step | ETA: 398.6 min
Step 191900/500000 | t=4.80e+01 | T=7401.5 | a=1.001155 | H=2.41e-05 | 12.9 steps/s | 77.61 ms/step | ETA: 398.5 min
Step 192000/500000 | t=4.80e+01 | T=7401.4 | a=1.001155 | H=2.41e-05 | 12.9 steps/s | 77.61 ms/step | ETA: 398.4 min
Step 192100/500000 | t=4.80e+01 | T=7401.4 | a=1.001156 | H=2.41e-05 | 12.9 steps/s | 77.61 ms/step | ETA: 398.3 min
Step 192200/500000 | t=4.80e+01 | T=7401.4 | a=1.001157 | H=2.41e-05 | 12.9 steps/s | 77.61 ms/step | ETA: 398.2 min
Step 192300/500000 | t=4.81e+01 | T=7401.4 | a=1.001157 | H=2.41e-05 | 12.9 steps/s | 77.62 ms/step | ETA: 398.0 min
Step 192400/500000 | t=4.81e+01 | T=7401.4 | a=1.001158 | H=2.41e-05 | 12.9 steps/s | 77.62 ms/step | ETA: 397.9 min
Step 192500/500000 | t=4.81e+01 | T=7401.4 | a=1.001158 | H=2.41e-05 | 12.9 steps/s | 77.62 ms/step | ETA: 397.8 min
Step 192600/500000 | t=4.81e+01 | T=7401.4 | a=1.001159 | H=2.41e-05 | 12.9 steps/s | 77.62 ms/step | ETA: 397.7 min
Step 192700/500000 | t=4.82e+01 | T=7401.4 | a=1.001160 | H=2.41e-05 | 12.9 steps/s | 77.62 ms/step | ETA: 397.6 min
Step 192800/500000 | t=4.82e+01 | T=7401.4 | a=1.001160 | H=2.41e-05 | 12.9 steps/s | 77.62 ms/step | ETA: 397.4 min
Step 192900/500000 | t=4.82e+01 | T=7401.4 | a=1.001161 | H=2.41e-05 | 12.9 steps/s | 77.64 ms/step | ETA: 397.4 min
Step 193000/500000 | t=4.82e+01 | T=7401.4 | a=1.001161 | H=2.41e-05 | 12.9 steps/s | 77.64 ms/step | ETA: 397.2 min
Step 193100/500000 | t=4.83e+01 | T=7401.4 | a=1.001162 | H=2.41e-05 | 12.9 steps/s | 77.64 ms/step | ETA: 397.1 min
Step 193200/500000 | t=4.83e+01 | T=7401.4 | a=1.001163 | H=2.41e-05 | 12.9 steps/s | 77.64 ms/step | ETA: 397.0 min
Step 193300/500000 | t=4.83e+01 | T=7401.4 | a=1.001163 | H=2.41e-05 | 12.9 steps/s | 77.64 ms/step | ETA: 396.9 min
Step 193400/500000 | t=4.84e+01 | T=7401.4 | a=1.001164 | H=2.41e-05 | 12.9 steps/s | 77.64 ms/step | ETA: 396.8 min
Step 193500/500000 | t=4.84e+01 | T=7401.4 | a=1.001164 | H=2.41e-05 | 12.9 steps/s | 77.64 ms/step | ETA: 396.6 min
Step 193600/500000 | t=4.84e+01 | T=7401.4 | a=1.001165 | H=2.41e-05 | 12.9 steps/s | 77.64 ms/step | ETA: 396.5 min
Step 193700/500000 | t=4.84e+01 | T=7401.4 | a=1.001166 | H=2.41e-05 | 12.9 steps/s | 77.65 ms/step | ETA: 396.4 min
Step 193800/500000 | t=4.85e+01 | T=7401.4 | a=1.001166 | H=2.41e-05 | 12.9 steps/s | 77.65 ms/step | ETA: 396.3 min
Step 193900/500000 | t=4.85e+01 | T=7401.4 | a=1.001167 | H=2.41e-05 | 12.9 steps/s | 77.66 ms/step | ETA: 396.2 min
Step 194000/500000 | t=4.85e+01 | T=7401.4 | a=1.001167 | H=2.41e-05 | 12.9 steps/s | 77.66 ms/step | ETA: 396.1 min
Step 194100/500000 | t=4.85e+01 | T=7401.4 | a=1.001168 | H=2.41e-05 | 12.9 steps/s | 77.66 ms/step | ETA: 396.0 min
Step 194200/500000 | t=4.85e+01 | T=7401.4 | a=1.001169 | H=2.41e-05 | 12.9 steps/s | 77.67 ms/step | ETA: 395.8 min
Step 194300/500000 | t=4.86e+01 | T=7401.3 | a=1.001169 | H=2.41e-05 | 12.9 steps/s | 77.67 ms/step | ETA: 395.7 min
Step 194400/500000 | t=4.86e+01 | T=7401.3 | a=1.001170 | H=2.41e-05 | 12.9 steps/s | 77.67 ms/step | ETA: 395.6 min
Step 194500/500000 | t=4.86e+01 | T=7401.3 | a=1.001170 | H=2.41e-05 | 12.9 steps/s | 77.67 ms/step | ETA: 395.5 min
Step 194600/500000 | t=4.86e+01 | T=7401.3 | a=1.001171 | H=2.41e-05 | 12.9 steps/s | 77.67 ms/step | ETA: 395.4 min
Step 194700/500000 | t=4.87e+01 | T=7401.3 | a=1.001172 | H=2.41e-05 | 12.9 steps/s | 77.67 ms/step | ETA: 395.2 min
Step 194800/500000 | t=4.87e+01 | T=7401.3 | a=1.001172 | H=2.41e-05 | 12.9 steps/s | 77.68 ms/step | ETA: 395.1 min
Step 194900/500000 | t=4.87e+01 | T=7401.3 | a=1.001173 | H=2.41e-05 | 12.9 steps/s | 77.69 ms/step | ETA: 395.0 min
Step 195000/500000 | t=4.88e+01 | T=7401.3 | a=1.001173 | H=2.41e-05 | 12.9 steps/s | 77.69 ms/step | ETA: 394.9 min
Step 195100/500000 | t=4.88e+01 | T=7401.3 | a=1.001174 | H=2.41e-05 | 12.9 steps/s | 77.69 ms/step | ETA: 394.8 min
Step 195200/500000 | t=4.88e+01 | T=7401.3 | a=1.001175 | H=2.41e-05 | 12.9 steps/s | 77.69 ms/step | ETA: 394.7 min
Step 195300/500000 | t=4.88e+01 | T=7401.3 | a=1.001175 | H=2.41e-05 | 12.9 steps/s | 77.69 ms/step | ETA: 394.6 min
Step 195400/500000 | t=4.89e+01 | T=7401.3 | a=1.001176 | H=2.41e-05 | 12.9 steps/s | 77.70 ms/step | ETA: 394.4 min
Step 195500/500000 | t=4.89e+01 | T=7401.3 | a=1.001176 | H=2.41e-05 | 12.9 steps/s | 77.70 ms/step | ETA: 394.3 min
Step 195600/500000 | t=4.89e+01 | T=7401.3 | a=1.001177 | H=2.41e-05 | 12.9 steps/s | 77.70 ms/step | ETA: 394.2 min
Step 195700/500000 | t=4.89e+01 | T=7401.3 | a=1.001178 | H=2.41e-05 | 12.9 steps/s | 77.70 ms/step | ETA: 394.1 min
Step 195800/500000 | t=4.90e+01 | T=7401.3 | a=1.001178 | H=2.41e-05 | 12.9 steps/s | 77.70 ms/step | ETA: 393.9 min
Step 195900/500000 | t=4.90e+01 | T=7401.3 | a=1.001179 | H=2.41e-05 | 12.9 steps/s | 77.71 ms/step | ETA: 393.9 min
Step 196000/500000 | t=4.90e+01 | T=7401.3 | a=1.001179 | H=2.41e-05 | 12.9 steps/s | 77.72 ms/step | ETA: 393.8 min
Step 196100/500000 | t=4.90e+01 | T=7401.3 | a=1.001180 | H=2.41e-05 | 12.9 steps/s | 77.72 ms/step | ETA: 393.7 min
Step 196200/500000 | t=4.90e+01 | T=7401.3 | a=1.001181 | H=2.41e-05 | 12.9 steps/s | 77.72 ms/step | ETA: 393.5 min
Step 196300/500000 | t=4.91e+01 | T=7401.3 | a=1.001181 | H=2.41e-05 | 12.9 steps/s | 77.72 ms/step | ETA: 393.4 min
Step 196400/500000 | t=4.91e+01 | T=7401.3 | a=1.001182 | H=2.41e-05 | 12.9 steps/s | 77.72 ms/step | ETA: 393.3 min
Step 196500/500000 | t=4.91e+01 | T=7401.2 | a=1.001182 | H=2.41e-05 | 12.9 steps/s | 77.73 ms/step | ETA: 393.2 min
Step 196600/500000 | t=4.91e+01 | T=7401.2 | a=1.001183 | H=2.41e-05 | 12.9 steps/s | 77.73 ms/step | ETA: 393.0 min
Step 196700/500000 | t=4.92e+01 | T=7401.2 | a=1.001184 | H=2.41e-05 | 12.9 steps/s | 77.73 ms/step | ETA: 392.9 min
Step 196800/500000 | t=4.92e+01 | T=7401.2 | a=1.001184 | H=2.41e-05 | 12.9 steps/s | 77.73 ms/step | ETA: 392.8 min
Step 196900/500000 | t=4.92e+01 | T=7401.2 | a=1.001185 | H=2.41e-05 | 12.9 steps/s | 77.74 ms/step | ETA: 392.7 min
Step 197000/500000 | t=4.92e+01 | T=7401.2 | a=1.001185 | H=2.41e-05 | 12.9 steps/s | 77.74 ms/step | ETA: 392.6 min
Step 197100/500000 | t=4.93e+01 | T=7401.2 | a=1.001186 | H=2.41e-05 | 12.9 steps/s | 77.74 ms/step | ETA: 392.5 min
Step 197200/500000 | t=4.93e+01 | T=7401.2 | a=1.001187 | H=2.41e-05 | 12.9 steps/s | 77.75 ms/step | ETA: 392.4 min
Step 197300/500000 | t=4.93e+01 | T=7401.2 | a=1.001187 | H=2.41e-05 | 12.9 steps/s | 77.75 ms/step | ETA: 392.2 min
Step 197400/500000 | t=4.94e+01 | T=7401.2 | a=1.001188 | H=2.41e-05 | 12.9 steps/s | 77.75 ms/step | ETA: 392.1 min
Step 197500/500000 | t=4.94e+01 | T=7401.2 | a=1.001188 | H=2.41e-05 | 12.9 steps/s | 77.75 ms/step | ETA: 392.0 min
Step 197600/500000 | t=4.94e+01 | T=7401.2 | a=1.001189 | H=2.41e-05 | 12.9 steps/s | 77.75 ms/step | ETA: 391.9 min
Step 197700/500000 | t=4.94e+01 | T=7401.2 | a=1.001190 | H=2.41e-05 | 12.9 steps/s | 77.75 ms/step | ETA: 391.7 min
Step 197800/500000 | t=4.95e+01 | T=7401.2 | a=1.001190 | H=2.41e-05 | 12.9 steps/s | 77.75 ms/step | ETA: 391.6 min
Step 197900/500000 | t=4.95e+01 | T=7401.2 | a=1.001191 | H=2.41e-05 | 12.9 steps/s | 77.77 ms/step | ETA: 391.6 min
Step 198000/500000 | t=4.95e+01 | T=7401.2 | a=1.001192 | H=2.41e-05 | 12.9 steps/s | 77.77 ms/step | ETA: 391.4 min
Step 198100/500000 | t=4.95e+01 | T=7401.2 | a=1.001192 | H=2.41e-05 | 12.9 steps/s | 77.77 ms/step | ETA: 391.3 min
Step 198200/500000 | t=4.95e+01 | T=7401.2 | a=1.001193 | H=2.41e-05 | 12.9 steps/s | 77.77 ms/step | ETA: 391.2 min
Step 198300/500000 | t=4.96e+01 | T=7401.2 | a=1.001193 | H=2.41e-05 | 12.9 steps/s | 77.77 ms/step | ETA: 391.1 min
Step 198400/500000 | t=4.96e+01 | T=7401.2 | a=1.001194 | H=2.41e-05 | 12.9 steps/s | 77.77 ms/step | ETA: 390.9 min
Step 198500/500000 | t=4.96e+01 | T=7401.2 | a=1.001195 | H=2.41e-05 | 12.9 steps/s | 77.77 ms/step | ETA: 390.8 min
Step 198600/500000 | t=4.96e+01 | T=7401.2 | a=1.001195 | H=2.41e-05 | 12.9 steps/s | 77.78 ms/step | ETA: 390.7 min
Step 198700/500000 | t=4.97e+01 | T=7401.2 | a=1.001196 | H=2.41e-05 | 12.9 steps/s | 77.78 ms/step | ETA: 390.6 min
Step 198800/500000 | t=4.97e+01 | T=7401.1 | a=1.001196 | H=2.41e-05 | 12.9 steps/s | 77.78 ms/step | ETA: 390.5 min
Step 198900/500000 | t=4.97e+01 | T=7401.1 | a=1.001197 | H=2.41e-05 | 12.9 steps/s | 77.79 ms/step | ETA: 390.4 min
Step 199000/500000 | t=4.98e+01 | T=7401.1 | a=1.001198 | H=2.41e-05 | 12.9 steps/s | 77.79 ms/step | ETA: 390.3 min
Step 199100/500000 | t=4.98e+01 | T=7401.1 | a=1.001198 | H=2.41e-05 | 12.9 steps/s | 77.79 ms/step | ETA: 390.1 min
Step 199200/500000 | t=4.98e+01 | T=7401.1 | a=1.001199 | H=2.41e-05 | 12.9 steps/s | 77.80 ms/step | ETA: 390.0 min
Step 199300/500000 | t=4.98e+01 | T=7401.1 | a=1.001199 | H=2.41e-05 | 12.9 steps/s | 77.80 ms/step | ETA: 389.9 min
Step 199400/500000 | t=4.99e+01 | T=7401.1 | a=1.001200 | H=2.41e-05 | 12.9 steps/s | 77.80 ms/step | ETA: 389.8 min
Step 199500/500000 | t=4.99e+01 | T=7401.1 | a=1.001201 | H=2.41e-05 | 12.9 steps/s | 77.80 ms/step | ETA: 389.7 min
Step 199600/500000 | t=4.99e+01 | T=7401.1 | a=1.001201 | H=2.41e-05 | 12.9 steps/s | 77.80 ms/step | ETA: 389.5 min
Step 199700/500000 | t=4.99e+01 | T=7401.1 | a=1.001202 | H=2.41e-05 | 12.9 steps/s | 77.80 ms/step | ETA: 389.4 min
Step 199800/500000 | t=5.00e+01 | T=7401.1 | a=1.001202 | H=2.41e-05 | 12.9 steps/s | 77.81 ms/step | ETA: 389.3 min
Step 199900/500000 | t=5.00e+01 | T=7401.1 | a=1.001203 | H=2.41e-05 | 12.9 steps/s | 77.82 ms/step | ETA: 389.2 min

!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
DIVERGENCE DETECTED at step 200000 (t_phys=5.000000e+01)
  NaN sites: phi=0/16777216
  |phi|_max = 1.0000e+11
  Finite phi: [1.0000e+11, 1.0000e+11]
  NaN sites: pi=0/16777216
  Finite pi:  [-1.8694e+04, 3.6281e+04]
  noise_scale = 3.331912e+03
  eta_eff = 3.000000e+00, T = 7401.1, inv_a2 = 0.9975972651
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
  Debug state saved: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_3000_gb_1.09_gf_1.09_rk2_fused_table/field_states/state_step_0000200000_NaN_debug.npz
  ABORTING simulation.

============================================================
SIMULATION FINISHED!
============================================================

Timing:
  Total time: 259.50 minutes (15570.0 seconds)
  Average: 32.1 steps/second
  Time per step: 31.140 ms

Simulation Parameters:
  Grid: 256×256×256
  Total steps: 500,000
  Initial temperature: 7410.0
  Cooling rate: 0.001
  dx_phys: 0.001
  dt_phys: 0.00025

Optimizations Used:
  Single-pass fused RK2: True
  Fused RK2: False
  Vprime table: True (size=16384)
  In-kernel RNG: True
  Field precision: float32
  Spline resolution (N_Y): 256
  Numba threads: 11

Output:
  Snapshots saved: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_3000_gb_1.09_gf_1.09_rk2_fused_table
  Snapshot interval: every 4000 steps
  Total snapshots: 125

Completed: 2026-02-27 00:37:47

Metadata saved to: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_3000_gb_1.09_gf_1.09_rk2_fused_table/simulation_metadata.npz
Field states saved to: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_3000_gb_1.09_gf_1.09_rk2_fused_table/field_states/
Use revisualize_snapshots.py to replot with different settings
============================================================
