======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-26 07:43:53
Log file: logs/simulation_20260226_074353.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7370.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 7000 GeV  →  3H/η = 1.03e-08
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7370.0...
  V'(0) = 7.7081e-07
  V'(VEV) = 7.2041e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 7.7081e-07
  V'(1e0)   = 7.7081e+03
  V'(1e5)   = -9.9982e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 1.4897e+03 and 1.5672e+03
  Barrier top at: 1.5078e+03
  Escape point: 1.6586e+03
  V'(escape) = -2.7585e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7370_dx_0.001_dtphys_0.0001_interval_5000_3D_hubble_eta_7000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7370_dx_0.001_dtphys_0.0001_interval_5000_3D_hubble_eta_7000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 10000000000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.2122e+03)
Overdamped mode: DISABLED (η = 7000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 1.03e-08
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=10000.0, interval=100)
Step 0/10000000000 | t=0.00e+00 | T=7370.0 | a=1.000000 | H=2.41e-05 | 1.1 steps/s | 912.31 ms/step | ETA: 152051687.2 min
Step 55200/10000000000 | t=5.52e+00 | T=7369.0 | a=1.000133 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14372374.0 min
Step 55300/10000000000 | t=5.53e+00 | T=7369.0 | a=1.000133 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371289.8 min
Step 55400/10000000000 | t=5.54e+00 | T=7369.0 | a=1.000133 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370147.4 min
Step 55500/10000000000 | t=5.55e+00 | T=7369.0 | a=1.000134 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14374864.9 min
Step 55600/10000000000 | t=5.56e+00 | T=7369.0 | a=1.000134 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14373318.4 min
Step 55700/10000000000 | t=5.57e+00 | T=7369.0 | a=1.000134 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371778.1 min
Step 55800/10000000000 | t=5.58e+00 | T=7369.0 | a=1.000134 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370462.4 min
Step 55900/10000000000 | t=5.59e+00 | T=7369.0 | a=1.000134 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14372093.8 min
Step 56000/10000000000 | t=5.60e+00 | T=7369.0 | a=1.000135 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370747.4 min
Step 56100/10000000000 | t=5.61e+00 | T=7369.0 | a=1.000135 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369930.3 min
Step 56200/10000000000 | t=5.62e+00 | T=7369.0 | a=1.000135 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368518.5 min
Step 56300/10000000000 | t=5.63e+00 | T=7369.0 | a=1.000135 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14367249.8 min
Step 56400/10000000000 | t=5.64e+00 | T=7369.0 | a=1.000136 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366715.6 min
Step 56500/10000000000 | t=5.65e+00 | T=7369.0 | a=1.000136 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371757.2 min
Step 56600/10000000000 | t=5.66e+00 | T=7369.0 | a=1.000136 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14372163.3 min
Step 56700/10000000000 | t=5.67e+00 | T=7369.0 | a=1.000136 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371136.5 min
Step 56800/10000000000 | t=5.68e+00 | T=7369.0 | a=1.000137 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370293.5 min
Step 56900/10000000000 | t=5.69e+00 | T=7369.0 | a=1.000137 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14370756.4 min
Step 57000/10000000000 | t=5.70e+00 | T=7369.0 | a=1.000137 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369264.0 min
Step 57100/10000000000 | t=5.71e+00 | T=7369.0 | a=1.000137 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369151.6 min
Step 57200/10000000000 | t=5.72e+00 | T=7369.0 | a=1.000138 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369373.2 min
Step 57300/10000000000 | t=5.73e+00 | T=7369.0 | a=1.000138 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368573.9 min
Step 57400/10000000000 | t=5.74e+00 | T=7369.0 | a=1.000138 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14367754.7 min
Step 57500/10000000000 | t=5.75e+00 | T=7369.0 | a=1.000138 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14374346.4 min
Step 57600/10000000000 | t=5.76e+00 | T=7369.0 | a=1.000139 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14373070.4 min
Step 57700/10000000000 | t=5.77e+00 | T=7369.0 | a=1.000139 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14372402.6 min
Step 57800/10000000000 | t=5.78e+00 | T=7369.0 | a=1.000139 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14372418.9 min
Step 57900/10000000000 | t=5.79e+00 | T=7369.0 | a=1.000139 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371967.9 min
Step 58000/10000000000 | t=5.80e+00 | T=7369.0 | a=1.000140 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371305.7 min
Step 58100/10000000000 | t=5.81e+00 | T=7369.0 | a=1.000140 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370022.9 min
Step 58200/10000000000 | t=5.82e+00 | T=7369.0 | a=1.000140 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368660.3 min
Step 58300/10000000000 | t=5.83e+00 | T=7369.0 | a=1.000140 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369348.1 min
Step 58400/10000000000 | t=5.84e+00 | T=7369.0 | a=1.000141 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14369007.0 min
Step 58500/10000000000 | t=5.85e+00 | T=7369.0 | a=1.000141 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14373800.0 min
Step 58600/10000000000 | t=5.86e+00 | T=7369.0 | a=1.000141 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14372541.1 min
Step 58700/10000000000 | t=5.87e+00 | T=7369.0 | a=1.000141 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14375059.4 min
Step 58800/10000000000 | t=5.88e+00 | T=7369.0 | a=1.000141 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14374773.8 min
Step 58900/10000000000 | t=5.89e+00 | T=7369.0 | a=1.000142 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14373421.9 min
Step 59000/10000000000 | t=5.90e+00 | T=7369.0 | a=1.000142 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14372067.2 min
Step 59100/10000000000 | t=5.91e+00 | T=7369.0 | a=1.000142 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371381.3 min
Step 59200/10000000000 | t=5.92e+00 | T=7369.0 | a=1.000142 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370034.7 min
Step 59300/10000000000 | t=5.93e+00 | T=7368.9 | a=1.000143 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369164.1 min
Step 59400/10000000000 | t=5.94e+00 | T=7368.9 | a=1.000143 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369758.4 min
Step 59500/10000000000 | t=5.95e+00 | T=7368.9 | a=1.000143 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14374607.9 min
Step 59600/10000000000 | t=5.96e+00 | T=7368.9 | a=1.000143 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14373070.1 min
Step 59700/10000000000 | t=5.97e+00 | T=7368.9 | a=1.000144 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14372556.7 min
Step 59800/10000000000 | t=5.98e+00 | T=7368.9 | a=1.000144 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14370976.3 min
Step 59900/10000000000 | t=5.99e+00 | T=7368.9 | a=1.000144 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370485.6 min
Step 60000/10000000000 | t=6.00e+00 | T=7368.9 | a=1.000144 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369232.1 min
Step 60100/10000000000 | t=6.01e+00 | T=7368.9 | a=1.000145 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368993.9 min
Step 60200/10000000000 | t=6.02e+00 | T=7368.9 | a=1.000145 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368258.7 min
Step 60300/10000000000 | t=6.03e+00 | T=7368.9 | a=1.000145 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366656.4 min
Step 60400/10000000000 | t=6.04e+00 | T=7368.9 | a=1.000145 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366582.8 min
Step 60500/10000000000 | t=6.05e+00 | T=7368.9 | a=1.000146 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14370899.3 min
Step 60600/10000000000 | t=6.06e+00 | T=7368.9 | a=1.000146 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369309.8 min
Step 60700/10000000000 | t=6.07e+00 | T=7368.9 | a=1.000146 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14367946.5 min
Step 60800/10000000000 | t=6.08e+00 | T=7368.9 | a=1.000146 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14367399.3 min
Step 60900/10000000000 | t=6.09e+00 | T=7368.9 | a=1.000147 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366260.2 min
Step 61000/10000000000 | t=6.10e+00 | T=7368.9 | a=1.000147 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365353.9 min
Step 61100/10000000000 | t=6.11e+00 | T=7368.9 | a=1.000147 | H=2.41e-05 | 11.6 steps/s | 86.18 ms/step | ETA: 14363960.4 min
Step 61200/10000000000 | t=6.12e+00 | T=7368.9 | a=1.000147 | H=2.41e-05 | 11.6 steps/s | 86.18 ms/step | ETA: 14362768.5 min
Step 61300/10000000000 | t=6.13e+00 | T=7368.9 | a=1.000147 | H=2.41e-05 | 11.6 steps/s | 86.17 ms/step | ETA: 14361313.0 min
Step 61400/10000000000 | t=6.14e+00 | T=7368.9 | a=1.000148 | H=2.41e-05 | 11.6 steps/s | 86.17 ms/step | ETA: 14360884.0 min
Step 61500/10000000000 | t=6.15e+00 | T=7368.9 | a=1.000148 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366256.9 min
Step 61600/10000000000 | t=6.16e+00 | T=7368.9 | a=1.000148 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365545.8 min
Step 61700/10000000000 | t=6.17e+00 | T=7368.9 | a=1.000148 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14364400.4 min
Step 61800/10000000000 | t=6.18e+00 | T=7368.9 | a=1.000149 | H=2.41e-05 | 11.6 steps/s | 86.18 ms/step | ETA: 14363602.7 min
Step 61900/10000000000 | t=6.19e+00 | T=7368.9 | a=1.000149 | H=2.41e-05 | 11.6 steps/s | 86.18 ms/step | ETA: 14362802.0 min
Step 62000/10000000000 | t=6.20e+00 | T=7368.9 | a=1.000149 | H=2.41e-05 | 11.6 steps/s | 86.17 ms/step | ETA: 14361511.5 min
Step 62100/10000000000 | t=6.21e+00 | T=7368.9 | a=1.000149 | H=2.41e-05 | 11.6 steps/s | 86.16 ms/step | ETA: 14360364.5 min
Step 62200/10000000000 | t=6.22e+00 | T=7368.9 | a=1.000150 | H=2.41e-05 | 11.6 steps/s | 86.18 ms/step | ETA: 14363104.8 min
Step 62300/10000000000 | t=6.23e+00 | T=7368.9 | a=1.000150 | H=2.41e-05 | 11.6 steps/s | 86.17 ms/step | ETA: 14361849.2 min
Step 62400/10000000000 | t=6.24e+00 | T=7368.9 | a=1.000150 | H=2.41e-05 | 11.6 steps/s | 86.16 ms/step | ETA: 14360700.1 min
Step 62500/10000000000 | t=6.25e+00 | T=7368.9 | a=1.000150 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365055.2 min
Step 62600/10000000000 | t=6.26e+00 | T=7368.9 | a=1.000151 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365048.6 min
Step 62700/10000000000 | t=6.27e+00 | T=7368.9 | a=1.000151 | H=2.41e-05 | 11.6 steps/s | 86.18 ms/step | ETA: 14363945.2 min
Step 62800/10000000000 | t=6.28e+00 | T=7368.9 | a=1.000151 | H=2.41e-05 | 11.6 steps/s | 86.18 ms/step | ETA: 14362804.8 min
Step 62900/10000000000 | t=6.29e+00 | T=7368.9 | a=1.000151 | H=2.41e-05 | 11.6 steps/s | 86.18 ms/step | ETA: 14363185.3 min
Step 63000/10000000000 | t=6.30e+00 | T=7368.9 | a=1.000152 | H=2.41e-05 | 11.6 steps/s | 86.17 ms/step | ETA: 14361985.9 min
Step 63100/10000000000 | t=6.31e+00 | T=7368.9 | a=1.000152 | H=2.41e-05 | 11.6 steps/s | 86.17 ms/step | ETA: 14360974.0 min
Step 63200/10000000000 | t=6.32e+00 | T=7368.9 | a=1.000152 | H=2.41e-05 | 11.6 steps/s | 86.16 ms/step | ETA: 14360740.1 min
Step 63300/10000000000 | t=6.33e+00 | T=7368.9 | a=1.000152 | H=2.41e-05 | 11.6 steps/s | 86.16 ms/step | ETA: 14359693.1 min
Step 63400/10000000000 | t=6.34e+00 | T=7368.9 | a=1.000153 | H=2.41e-05 | 11.6 steps/s | 86.15 ms/step | ETA: 14358392.5 min
Step 63500/10000000000 | t=6.35e+00 | T=7368.9 | a=1.000153 | H=2.41e-05 | 11.6 steps/s | 86.18 ms/step | ETA: 14362670.7 min
Step 63600/10000000000 | t=6.36e+00 | T=7368.9 | a=1.000153 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14364106.3 min
Step 63700/10000000000 | t=6.37e+00 | T=7368.9 | a=1.000153 | H=2.41e-05 | 11.6 steps/s | 86.18 ms/step | ETA: 14363347.7 min
Step 63800/10000000000 | t=6.38e+00 | T=7368.9 | a=1.000153 | H=2.41e-05 | 11.6 steps/s | 86.17 ms/step | ETA: 14362330.7 min
Step 63900/10000000000 | t=6.39e+00 | T=7368.9 | a=1.000154 | H=2.41e-05 | 11.6 steps/s | 86.17 ms/step | ETA: 14361317.9 min
Step 64000/10000000000 | t=6.40e+00 | T=7368.9 | a=1.000154 | H=2.41e-05 | 11.6 steps/s | 86.16 ms/step | ETA: 14360451.1 min
Step 64100/10000000000 | t=6.41e+00 | T=7368.9 | a=1.000154 | H=2.41e-05 | 11.6 steps/s | 86.16 ms/step | ETA: 14359436.1 min
Step 64200/10000000000 | t=6.42e+00 | T=7368.9 | a=1.000154 | H=2.41e-05 | 11.6 steps/s | 86.16 ms/step | ETA: 14359343.4 min
Step 64300/10000000000 | t=6.43e+00 | T=7368.9 | a=1.000155 | H=2.41e-05 | 11.6 steps/s | 86.17 ms/step | ETA: 14361669.1 min
Step 64400/10000000000 | t=6.44e+00 | T=7368.9 | a=1.000155 | H=2.41e-05 | 11.6 steps/s | 86.16 ms/step | ETA: 14360614.1 min
Step 64500/10000000000 | t=6.45e+00 | T=7368.9 | a=1.000155 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366730.3 min
Step 64600/10000000000 | t=6.46e+00 | T=7368.9 | a=1.000155 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365704.0 min
Step 64700/10000000000 | t=6.47e+00 | T=7368.9 | a=1.000156 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365663.8 min
Step 64800/10000000000 | t=6.48e+00 | T=7368.9 | a=1.000156 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365253.2 min
Step 64900/10000000000 | t=6.49e+00 | T=7368.8 | a=1.000156 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14364170.0 min
Step 65000/10000000000 | t=6.50e+00 | T=7368.8 | a=1.000156 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14364978.8 min
Step 65100/10000000000 | t=6.51e+00 | T=7368.8 | a=1.000157 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365544.8 min
Step 65200/10000000000 | t=6.52e+00 | T=7368.8 | a=1.000157 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365128.4 min
Step 65300/10000000000 | t=6.53e+00 | T=7368.8 | a=1.000157 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365482.2 min
Step 65400/10000000000 | t=6.54e+00 | T=7368.8 | a=1.000157 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14364314.6 min
Step 65500/10000000000 | t=6.55e+00 | T=7368.8 | a=1.000158 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369126.4 min
Step 65600/10000000000 | t=6.56e+00 | T=7368.8 | a=1.000158 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368904.2 min
Step 65700/10000000000 | t=6.57e+00 | T=7368.8 | a=1.000158 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368932.8 min
Step 65800/10000000000 | t=6.58e+00 | T=7368.8 | a=1.000158 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368481.1 min
Step 65900/10000000000 | t=6.59e+00 | T=7368.8 | a=1.000159 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368618.8 min
Step 66000/10000000000 | t=6.60e+00 | T=7368.8 | a=1.000159 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14367754.9 min
Step 66100/10000000000 | t=6.61e+00 | T=7368.8 | a=1.000159 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366636.5 min
Step 66200/10000000000 | t=6.62e+00 | T=7368.8 | a=1.000159 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366919.4 min
Step 66300/10000000000 | t=6.63e+00 | T=7368.8 | a=1.000160 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14365781.4 min
Step 66400/10000000000 | t=6.64e+00 | T=7368.8 | a=1.000160 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366915.3 min
Step 66500/10000000000 | t=6.65e+00 | T=7368.8 | a=1.000160 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371103.4 min
Step 66600/10000000000 | t=6.66e+00 | T=7368.8 | a=1.000160 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370490.2 min
Step 66700/10000000000 | t=6.67e+00 | T=7368.8 | a=1.000160 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369479.4 min
Step 66800/10000000000 | t=6.68e+00 | T=7368.8 | a=1.000161 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368237.2 min
Step 66900/10000000000 | t=6.69e+00 | T=7368.8 | a=1.000161 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368118.5 min
Step 67000/10000000000 | t=6.70e+00 | T=7368.8 | a=1.000161 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14367959.8 min
Step 67100/10000000000 | t=6.71e+00 | T=7368.8 | a=1.000161 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14367710.8 min
Step 67200/10000000000 | t=6.72e+00 | T=7368.8 | a=1.000162 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14367274.5 min
Step 67300/10000000000 | t=6.73e+00 | T=7368.8 | a=1.000162 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366207.3 min
Step 67400/10000000000 | t=6.74e+00 | T=7368.8 | a=1.000162 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365456.3 min
Step 67500/10000000000 | t=6.75e+00 | T=7368.8 | a=1.000162 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370324.9 min
Step 67600/10000000000 | t=6.76e+00 | T=7368.8 | a=1.000163 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370014.1 min
Step 67700/10000000000 | t=6.77e+00 | T=7368.8 | a=1.000163 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371385.1 min
Step 67800/10000000000 | t=6.78e+00 | T=7368.8 | a=1.000163 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14373077.3 min
Step 67900/10000000000 | t=6.79e+00 | T=7368.8 | a=1.000163 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14377299.3 min
Step 68000/10000000000 | t=6.80e+00 | T=7368.8 | a=1.000164 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14377055.4 min
Step 68100/10000000000 | t=6.81e+00 | T=7368.8 | a=1.000164 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14376811.6 min
Step 68200/10000000000 | t=6.82e+00 | T=7368.8 | a=1.000164 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14376125.7 min
Step 68300/10000000000 | t=6.83e+00 | T=7368.8 | a=1.000164 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14377044.1 min
Step 68400/10000000000 | t=6.84e+00 | T=7368.8 | a=1.000165 | H=2.41e-05 | 11.6 steps/s | 86.27 ms/step | ETA: 14378518.5 min
Step 68500/10000000000 | t=6.85e+00 | T=7368.8 | a=1.000165 | H=2.41e-05 | 11.6 steps/s | 86.30 ms/step | ETA: 14383138.8 min
Step 68600/10000000000 | t=6.86e+00 | T=7368.8 | a=1.000165 | H=2.41e-05 | 11.6 steps/s | 86.30 ms/step | ETA: 14382676.7 min
Step 68700/10000000000 | t=6.87e+00 | T=7368.8 | a=1.000165 | H=2.41e-05 | 11.6 steps/s | 86.29 ms/step | ETA: 14382151.0 min
Step 68800/10000000000 | t=6.88e+00 | T=7368.8 | a=1.000166 | H=2.41e-05 | 11.6 steps/s | 86.30 ms/step | ETA: 14382602.2 min
Step 68900/10000000000 | t=6.89e+00 | T=7368.8 | a=1.000166 | H=2.41e-05 | 11.6 steps/s | 86.30 ms/step | ETA: 14383242.8 min
Step 69000/10000000000 | t=6.90e+00 | T=7368.8 | a=1.000166 | H=2.41e-05 | 11.6 steps/s | 86.29 ms/step | ETA: 14382162.1 min
Step 69100/10000000000 | t=6.91e+00 | T=7368.8 | a=1.000166 | H=2.41e-05 | 11.6 steps/s | 86.31 ms/step | ETA: 14385063.7 min
Step 69200/10000000000 | t=6.92e+00 | T=7368.8 | a=1.000166 | H=2.41e-05 | 11.6 steps/s | 86.31 ms/step | ETA: 14384476.9 min
Step 69300/10000000000 | t=6.93e+00 | T=7368.8 | a=1.000167 | H=2.41e-05 | 11.6 steps/s | 86.31 ms/step | ETA: 14385576.4 min
Step 69400/10000000000 | t=6.94e+00 | T=7368.8 | a=1.000167 | H=2.41e-05 | 11.6 steps/s | 86.31 ms/step | ETA: 14384850.9 min
Step 69500/10000000000 | t=6.95e+00 | T=7368.8 | a=1.000167 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14389940.7 min
Step 69600/10000000000 | t=6.96e+00 | T=7368.8 | a=1.000167 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14389483.0 min
Step 69700/10000000000 | t=6.97e+00 | T=7368.8 | a=1.000168 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14390281.8 min
Step 69800/10000000000 | t=6.98e+00 | T=7368.8 | a=1.000168 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14389516.3 min
Step 69900/10000000000 | t=6.99e+00 | T=7368.8 | a=1.000168 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14392905.9 min
Step 70000/10000000000 | t=7.00e+00 | T=7368.8 | a=1.000168 | H=2.41e-05 | 11.6 steps/s | 86.35 ms/step | ETA: 14392163.0 min
Step 70100/10000000000 | t=7.01e+00 | T=7368.8 | a=1.000169 | H=2.41e-05 | 11.6 steps/s | 86.35 ms/step | ETA: 14391827.3 min
Step 70200/10000000000 | t=7.02e+00 | T=7368.8 | a=1.000169 | H=2.41e-05 | 11.6 steps/s | 86.35 ms/step | ETA: 14391339.2 min
Step 70300/10000000000 | t=7.03e+00 | T=7368.8 | a=1.000169 | H=2.41e-05 | 11.6 steps/s | 86.35 ms/step | ETA: 14391896.1 min
Step 70400/10000000000 | t=7.04e+00 | T=7368.8 | a=1.000169 | H=2.41e-05 | 11.6 steps/s | 86.35 ms/step | ETA: 14391424.0 min
Step 70500/10000000000 | t=7.05e+00 | T=7368.8 | a=1.000170 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14395979.0 min
Step 70600/10000000000 | t=7.06e+00 | T=7368.7 | a=1.000170 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14396061.3 min
